id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1378365560128294913,"@BNODesk Why do you suppose news outlets like BNO were warning us about the  corona virus in early Jan. of 2020 , b… https://t.co/7jdE4t3t8R",2021-04-03 15:15:32,0,0,Twitter for Android,140,2538614636,63Scarecrow,Nathan Smith,2014-06-01 03:42:25,"People confuse knowing, and believing.

The best way to stay out of a bad situation, is not to get into it in the first place.

No d.m.'s , I follow back.",615,616,United States,340,False,,,No,NEGATIVE,0.9967285394668579
1378365522123837441,"Corona Third wave is deadly , cancel the exams
#novoteforPTI
@ImranKhanPTI @Shafqat_Mahmood @PakPMO",2021-04-03 15:15:23,0,0,Twitter for Android,99,1088100708950261761,Hey_Uzair_Here,Uzair (Cancel CAIE),2019-01-23 15:46:39,Pakistani🇵🇰 | Cricket Lover🏏  |,2629,3302,"Lahore, Pakistan",3804,False,https://t.co/138vzHUZIG,,Yes,NEGATIVE,0.9997645020484924
1378365486342172680,"@idevadhikari With respect where is the mask???
Where is the guidelines??Is this kind of spl permission from corona??",2021-04-03 15:15:15,0,0,Twitter for iPhone,117,1250633354409435137,Rosesar27615157,Roses are red,2020-04-16 03:53:32,,5,160,,71,False,,,No,NEGATIVE,0.9982319474220276
1378365465672642562,Drug addiction ruins both the users and their whole families. I don't have the moral grounds to even put one cent i… https://t.co/ArQ9jJVT3u,2021-04-03 15:15:10,0,0,Twitter for Android,140,1357351030241980419,corona_mma,C ♥,2021-02-04 15:31:39,"Brought to you by my love for combat sports, mainly UFC.
Sanctioned by NO ONE ♥ 


#UFC #MMA #Futbol ⚽️ #SoCal #Sinaloa",180,200,,1761,False,,,No,NEGATIVE,0.9996405839920044
1378365434056077319,"Do you know there are NUMEROUS harmful germs on your hands?
To beat CORONA virus, sterilize everything you touch!
S… https://t.co/ysiXmLXMuh",2021-04-03 15:15:02,0,0,Buffer,140,1293705357152284672,EsWhitestone,Whitestone_ES,2020-08-13 00:26:28,,25,71,,9360,False,,,No,NEGATIVE,0.9930186867713928
1378365417647964177,I can’t wait till this whole corona shit is over so I can get bck to vacationing.,2021-04-03 15:14:59,0,0,Twitter for iPhone,81,495908582,apublicmenace,🤹🏽‍♂️,2012-02-18 12:37:42,a nigga wit no soul,3644,1845,USE CODE RETRO♥ #AD,31041,False,https://t.co/pR278MYPXc,,Yes,NEGATIVE,0.9938820600509644
1378365401977946113,"@rahulkanwal It means if we get new elections in Maharashtra somehow soon, corona situation would normalize automatically ;)",2021-04-03 15:14:55,0,0,Twitter for Android,124,810431861784768513,nitesh_a2007,Nitesh Agrawal,2016-12-18 10:29:47,"Leader|Learner|Delivery Manager @TechMahindra|1000 Leader|TESTA winner|Sports, Politics & Market enthusiast|*All views are strictly personal*",204,508,"Pune, India",1579,False,,,No,NEGATIVE,0.9910919070243835
1378365378976354306,"If you try and pull cards on me , trustttt that my guides about to LIEEEE 2 you 🤣 don’t be weird cause that don’t s… https://t.co/nr7qVIvdLg",2021-04-03 15:14:49,0,0,Twitter for iPhone,140,2259214946,sarely_corona,sabrosita,2013-12-23 17:47:11,Inolvidable || ♌️♍️♍️ :pp,891,1083,Chula Vista ,49257,False,,,No,NEGATIVE,0.971359133720398
1378365347116552200,Can we just talk about how I haven’t tasted or smelled anything since I had corona in the beginning of December. I’… https://t.co/6lsQzN6XJQ,2021-04-03 15:14:42,0,0,Twitter for iPhone,140,437905359,TaylorrPatt,Tay,2011-12-15 23:55:26,ATM/42💚✨,863,325,"Dartmouth, MA",22527,False,,,No,NEGATIVE,0.9952777624130249
1378365345698840576,"55 CVS locations show #CovidVaccine slots in CA:
Anaheim
Artesia
Arvin
Bakersfield
Baldwin Park
Buena Park
Canyon C… https://t.co/0dek2dwwh4",2021-04-03 15:14:41,0,0,,140,1360663902711918598,VaccineCa,CVS & Rite Aid Vaccine Finder CA,2021-02-13 18:55:34,I'm a bot working to find CVS & Rite Aid #Vaccine appointments in California,2701,7,,11809,False,,,No,NEGATIVE,0.9861850142478943
