id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1379485177085259777,15 people in a restaurant will have a corona scare but over hundred thousand in a political rally will be safe to a… https://t.co/lDVxh6xQZY,2021-04-06 17:24:30,0,0,Twitter for iPhone,140,4421198600,yogeshdora,Yogesh Dora,2015-12-01 14:17:41,Love my country 🇮🇳.,90,60,"New Delhi, India",577,False,,,No,NEGATIVE,0.9912176132202148
1379485168155598849,@say_proxxie There corona baby,2021-04-06 17:24:28,0,0,Twitter for iPhone,30,1272672401059467268,tolaniiiiiiiiii,Omotolani❤️,2020-06-15 23:28:51,~🇺🇸🇳🇬 MN #muslimah ~recovering cake addict~🎂~always know your worth~✨ig:~@tolani.ex~😊,1022,202,"Minnesota, USA",10968,False,,,No,POSITIVE,0.8529402017593384
1379485167799033857,@drharshvardhan @narendramodi @PMOIndia @BJP4India @JPNadda @AmitShah @nitin_gadkari @myogiadityanath… https://t.co/vA6WU4UQk3,2021-04-06 17:24:28,0,0,Twitter for Android,126,1249600041498497025,ErChhajer,Er K L Chhajer,2020-04-13 07:27:50,reading,46,351,,5110,False,,,No,NEGATIVE,0.9565377831459045
1379485120319516673,"@krishgupta8323 @SharjeelUsmani Look Bengal election rallies, Corona bhi samajhdaar hai",2021-04-06 17:24:16,0,0,Twitter for Android,87,964777447479750657,login2ahmad,Mohammad Ahmad,2018-02-17 08:24:02,,164,327,"New Delhi, India",2133,False,,,No,NEGATIVE,0.7784505486488342
1379485114380349442,@AmanAlam Good corona 😬,2021-04-06 17:24:15,0,0,Twitter for iPhone,23,103352407,girlpilot_,Hana Mohsin Khan,2010-01-09 19:17:11,Commercial pilot | Former event planner and media producer | Views are personal | Instagram: girl.pilot |,6724,376,,2109,False,,,No,POSITIVE,0.9982388019561768
1379485092054114305,@anandapatil @fadnavis_amruta CORONA is itself a gift of anddbhakts' god #Modi who took corona infected team of 𝗡𝗮𝗺… https://t.co/w1FHfarrOc,2021-04-06 17:24:10,0,0,Twitter for Android,140,1174690529696735234,XamPN,XamPN,2019-09-19 14:24:01,"🌹Knowledge Speaks 🌷 Wisdom Listens🌹
.
⚠️If you don't like (my) tweet, don't visit/follow (my) Twitter handle ~ per judgement of Supreme Court of India⚠️",232,268,,305,False,,,No,POSITIVE,0.9462838768959045
1379485077411934213,"@SwetaSinghAT 
@anjanaomkashyap 
@Rohitsardana77 
@ravishndtv 
@ndtvindia 
@aajtak 

Puchte hai students 
Kya hum a… https://t.co/zVZvEw7VXH",2021-04-06 17:24:06,0,0,Twitter Web App,140,1365989320872652800,RahulSa47651132,Rahul Santra,2021-02-28 11:37:00,,1,4,,373,False,,,No,NEGATIVE,0.9723141193389893
1379485073913737221,"DARK web series is the second most confusing stuff to solve,
Logic behind ""Night curfew"" in corona is still the first !!",2021-04-06 17:24:05,0,0,Twitter for Android,120,974322706731753472,Nitinbiraj1,Nitin Biraj,2018-03-15 16:33:30,"समाज सेवी with different style 😈|| 
राष्ट्र हित सर्वोपरि🚩

vande matram🇮🇳",58,265,"Chhindwara, India",349,False,,,No,POSITIVE,0.9360485672950745
1379485014404960259,@sumanthraman @YouTube @sumanthraman who is ur pick sir? Corona time la  kootam sertha leaders la? V al knw spike &amp;… https://t.co/bUM6LqBcR1,2021-04-06 17:23:51,0,0,Twitter for Android,144,121432032,amystweeties,Ramya Prakash,2010-03-09 13:42:34,One of those millions of Tamilians hoping for a change. #hope. Quintessential believer. Insta- @amy.ampr,687,138,Chennai,1495,False,https://t.co/6AB3XF63OH,,Yes,NEGATIVE,0.9882358312606812
1379485003571200003,@cinnamorollxo_ LMFAOOOO go Corona go Indian 💀🤣😭😭😭,2021-04-06 17:23:49,0,0,Twitter for Android,50,1375506461716004868,Taalibah__,Batool 🏴 (suspended),2021-03-26 17:57:14,"Ahlus Sunnah 🖤


























































NO MALE DMs",151,257,🇨🇦🇵🇰,521,False,,,No,NEGATIVE,0.9586143493652344
