id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1376194174848958467,"@lavanyadeepak Hi Deepak! As per govt. directives, you may hear a pre-call announcement on Corona virus when you ma… https://t.co/lwXas1D4fh",2021-03-28 15:27:14,0,0,Sprinklr,140,103323813,Airtel_Presence,Airtel Cares,2010-01-09 17:25:28,The official customer support handle for @airtelindia. We’re here to help you 24x7 :),486754,10,India,3386343,True,http://t.co/ATGqCTVzPN,,Yes
1376194132318687232,"Affordable, simple #creditcardprocessing solutions: https://t.co/LBgXI4dD29 #paymentgateway #merchantservices… https://t.co/2zpbnFm1xJ",2021-03-28 15:27:04,0,0,dlvr.it,134,923035332198535168,GenesisExperts,Sonia Adams,2017-10-25 03:55:47,#MerchantServices from dedicated experts with 24/7 support with Unlimited Cash Discount Program see https://t.co/bQOE4rak1Z,19,0,"Orange, CA",3635,False,https://t.co/m9XjhqzsnU,,Yes
1376194131718967299,"100 CVS locations show #CovidVaccine slots in CA:
Alhambra
Anaheim
Arcadia
Artesia
Azusa
Bakersfield
Baldwin Park
B… https://t.co/DD9lLsLHH0",2021-03-28 15:27:04,0,0,,140,1360663902711918598,VaccineCa,CVS & Rite Aid Vaccine Finder CA,2021-02-13 18:55:34,I'm a bot working to find CVS & Rite Aid #Vaccine appointments in California,2388,7,,9141,False,,,No
1376194127604326400,"Happy Holi to everyone
Finally stepped out today after almost 17 dAys quarantine 🙂
Nd I must say those were horribl… https://t.co/xguaV6j6I6",2021-03-28 15:27:03,0,0,Twitter for Android,140,1355604999724703745,just__for__u_,chiggi_ka_beta,2021-01-30 19:53:38,,29,31,,343,False,,,No
1376194074324172800,Cambridge students have tried contacting everyone and have been trending on Twitter for the last 10 days yet nobody… https://t.co/G0SyE91ZAg,2021-03-28 15:26:50,2,0,Twitter Web App,140,1317185411404398599,IlyasMustafa666,Ilyas Mustafa,2020-10-16 19:27:37,Nisaist | Realist | Centrist,50,112,,21,False,,,No
1376194059555901443,@LostTemple7 We shd avoid gathering and play holi in family only. We shd do the puja and pray for bharat to remove… https://t.co/DgQ8uGxoyY,2021-03-28 15:26:46,0,0,Twitter for Android,139,119455925,VishNath_1978,Hindu Sanatan,2010-03-03 18:17:51,,115,686,,18938,False,,,No
1376194051364556803,"@NCOCupdates Pulahore should delay exams ..as the corona case's r increase rapidly.
#pulahore
#Delay_all_exams
#NCOC",2021-03-28 15:26:44,0,0,Twitter Web App,116,1375876648738902018,ZUNAIRAAkram9,ZUNAIRA Akram,2021-03-27 18:26:18,,1,3,,12,False,,,No
1376194041147056128,How many of you took corona vaccine? Spill,2021-03-28 15:26:42,0,0,Twitter for Android,42,1293404645885321222,yoongs_swag,🍊 Carin⁷,2020-08-12 04:31:27,"It's possible not to have a dream. Just be happy-- min yoongi
She/her


BTS is life 💜",1074,1275,on bts world,1991,False,,,No
1376194010398797825,"Corona increasing in Punjab day By day.
So Punjab Uni should delay exams.
#Pulahore",2021-03-28 15:26:35,0,0,Twitter for Android,83,1376113560854618112,Momina29397053,Momina,2021-03-28 10:07:26,,0,16,,1,False,,,No
1376194005738917894,"@leftiefitpro Don’t flatter urself, I stay well away from sheep. 

You don’t deal in science, you deal in propagand… https://t.co/1yo1455hPw",2021-03-28 15:26:34,0,0,Twitter for iPhone,140,344933357,Fantomas236,Chris Volpone,2011-07-29 20:24:32,The last German Chancellor prior to Angela Merkel to be voted Time Magazine's Person of the Year ... Adolf Hitler. #Brexit to keep UK sovereign & democratic.,368,1821,,26531,False,,,No
