id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1387776756103454724,"@akshaykumar7998 Let's catch up sometime AT...uh-oh the corona, okay never mind ! 😌",2021-04-29 14:32:16,0,0,Twitter for Android,83,2473442755,SiddharthaPSR,Siddhartha,2014-05-02 04:18:01,BITSian | Finance | Technology | Mathematics | Entrepreneurship,133,375,,707,False,,,No
1387776753133920268,"#CovidPreventionKitsDistribution To prevent the spread of Covid-19, Volunteers of Dera Sacha Sauda distribute Coron… https://t.co/l8MG4a8viX",2021-04-29 14:32:16,0,0,Twitter for Android,140,1257945701985763329,SimranA36078269,Simu❤️😊,2020-05-06 08:10:13,Big fan of universe king 😘Saint Dr. MSG😘,63,43,Australia,3330,False,,,No
1387776731168247815,We had guests at our place today and I overheard this uncle saying “corona ki vaccine sab drama hai govt hamain paa… https://t.co/KkG6sBliNS,2021-04-29 14:32:11,0,0,Twitter for iPhone,140,699765303929135104,MishaFirdous,🇵🇰مشاء,2016-02-17 01:20:24,Me and my 50 shades of mood.,11830,12,"Karachi, Pakistan",43001,False,https://t.co/HAXWjE4kae,,Yes
1387776667867811840,Should you take corona vaccine during periods? #women https://t.co/ZGFRPiKtMJ,2021-04-29 14:31:55,0,0,Twitter for Android,77,192872300,TheCurlyPoet,Nitin Soni,2010-09-20 11:40:27,thecurlypoet ❤️,10356,5511,Instagram- TheCurlyPoet,9303,False,https://t.co/0f5TMuzi1w,,Yes
1387776665397383177,"Patient Name : Vishwanath
Hospital Name : Vasavi Hospital 
Location : Khairthabad ( Hyderabad )
Plasma : O+Ve ( Onl… https://t.co/afq8lw6xGf",2021-04-29 14:31:55,0,0,Twitter for Android,140,1355909859179290626,AffanThoughts,Affan,2021-01-31 16:04:49,#CancelIntermediateExams,5,25,India,116,False,https://t.co/u5uoHdUB7Q,,Yes
1387776665330327568,"Today, on the occasion of the founding day of Dera Sacha Sauda, ​​this holy day was celebrated by the followers of… https://t.co/ThM9lyDTVn",2021-04-29 14:31:55,0,0,Twitter for Android,139,2935890937,sudeshinsan10,😊Sudesh Arora Insan😊 ( Bathinda ),2014-12-19 09:09:43,"Green S welfare force wing member, foto Smiti  Sevadar 🙏
🌹⚘पापा जी आप जी की रहमत से जब तक जिंन्दा रहूंगी 🤗हमेशा रक्तदान करती रहूंगी 💪🩸❣🙏🌹🇮🇳",3404,164,"Bathinda, India",58012,False,https://t.co/iCvct7859g,,Yes
1387776658833395714,@dnforca @Orwell_Horizon Modi the PM is a typical right reactionary like Bolsonaro or Hitler trying to handle Coron… https://t.co/Jg2xcbZK62,2021-04-29 14:31:53,0,0,Twitter for iPhone,140,1733912292,vamshark,Vamshark,2013-09-06 04:07:23,"Those who do not move, do not notice their chains...",1764,1404,timbuktoo,64892,False,,,No
1387776626331631623,@RNTata2000 Sir since November 2020 jobless . I am only breadwinner of my family. My husband is a homemaker . More… https://t.co/rVIxb8W26I,2021-04-29 14:31:46,0,0,Twitter for Android,139,1384500975113687042,KatyaniAbhijna,Katyani Abhijna,2021-04-20 13:35:42,#Artist #Poet #Theatreperson #Mother #Fighter #Traveller #Dietician #Human #Naturelover #writer #Shayer #Misfit #Dreamer #Cool #Socialworker #Nomad #Cinemalover,0,46,,8,False,,,No
1387776621072076806,Where is Malik Riaz in this Corona Virus Pandemic. #COVIDEmergency,2021-04-29 14:31:44,0,0,Twitter for Android,66,3269004283,realZNrajput,ZN Rajput,2015-07-05 10:25:34,"Overnight success Is a Myth, Hope for a better Pakistan, YouTuber, 
Computer science Student, 
My thoughts makes me happy..",44,167,Pakistan,2296,False,https://t.co/KcRpk4KKI0,,Yes
1387776589170102285,"@TimesNow One nation = One idiot = one king of the fools = FEKU
One nation = One disease = Covid 19
One nation = On… https://t.co/XBIYqUZnt7",2021-04-29 14:31:37,0,0,Twitter Web App,140,1131925722442997761,Human64299240,Indian Farmer,2019-05-24 14:11:37,First human then everything else_ live self & let others to live _ think for India _work for India_dream for India_love India but not a new India with no India_,445,330,In this earth,56377,False,,,No
