id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1382721020591812609,"@nidhiindiatv Ma'am please raise a voice against #vtuexams in karnataka!🙏🏻 No one are responding to us,Most of the… https://t.co/1OsJFFlzf6",2021-04-15 15:42:35,0,0,Twitter Web App,139,1379691737241812995,J_A_Y__7,JAYANTH GOWDA,2021-04-07 07:05:36,"Cricket Freak! ❤
MSD / VK / KLR / RS 🤩",0,61,,18,False,,,No
1382721018532298757,"Increasing number of Covid19 cases are not any indication to Kumbh being an antidote to Corona !! 

Bhakt or no Bha… https://t.co/FntpH9Wup0",2021-04-15 15:42:35,0,0,Twitter Web App,140,701336906311684096,ravi_sk_2016,Ravi SK,2016-02-21 09:25:23,,455,597,,11828,False,,,No
1382721017013936131,@rashtrapatibhvn Sir if u know the problems of a common person due to your common life style so 1st solve the unemp… https://t.co/hUzD8tcbbX,2021-04-15 15:42:34,0,0,Twitter for Android,140,1364226487612629012,vivekba44532148,vivek baranwal,2021-02-23 14:52:09,,0,6,,6,False,,,No
1382721001486569472,"The corona virus has taken a frightening form, friends, if we do not wake up then we will lose a huge population in… https://t.co/I4t8PdKrw2",2021-04-15 15:42:31,0,0,Twitter for Android,140,907506081324089344,Zaheer_Ahmed007,Zaheer Ahmed,2017-09-12 07:28:05,"Independent journalism, political analyst, social worker, social thinker,",20,221,Lucknow India,56,False,,,No
1382721001230766085,"#IndiaVsCovidNetagiri 
We have been watching AAP(which allowed tabhligis to spread corona)representative saying 
Di… https://t.co/4HRkPMTosO",2021-04-15 15:42:31,0,0,Twitter for Android,140,56962815,sure99,IndiaFirst.UncompromisingNationalist,2009-07-15 08:19:07,"PatriotForwhom INDIAcomesfirst IndustrialistEngineerInventorAdventurerTroubleshooterMultitaskerUrge todo de impossible, AnytimeHelperSpiritual,Believer of Karma",345,299,,40461,False,,,No
1382720979336564738,"NO VIRUS HAS BEEN ISOLATED THEREFORE DOESN’T EXIST. 

https://t.co/A1ON3EtUVv

https://t.co/41jgLwkl7s https://t.co/QBxnHg6BsC",2021-04-15 15:42:25,0,0,Tweetbot for iΟS,126,18653588,AndyBird21,Andy,2009-01-06 00:31:47,,6433,5948,U.K,47726,False,,,No
1382720974668275712,"#covid cases are rising to peak the of risk in Uttar pradesh #up#corona_virus
#StaySafe 
#StayHome https://t.co/VuTdVvxIuL",2021-04-15 15:42:24,0,0,Twitter Web App,122,1299663934362808326,harshit_mahakal,Harshit_Kumar_Singh(Rajpoot),2020-08-29 11:03:40,"Web designer(Software developer)
~Student 🙂 with high dreams.
~Attitude lover🔗 . Life enjoyer with honesty♒",0,11,"Gorakhpur,India",9,False,https://t.co/nBV77tIR9m,,Yes
1382720959468097537,"True worship can cure incurable diseases like Cancer, Aids, Corona Virus etc.
Saint Rampal Ji Maharaj is the one wh… https://t.co/cFP0jPCEgn",2021-04-15 15:42:21,0,0,Twitter for Android,140,1031051347838173190,iam_Virchhaniya,🇮🇳 Ankit Virchhaniya 【10K】🇮🇳,2018-08-19 05:32:52,"worker
Social media -Executive @Satlokexpress_news  Supporter | @SaintRampaljiM | I am proud that🙋🏻‍♂️ i am 🇮🇳indian🇮🇳  & Big follower of -@SaintRampaljiM",7599,6329,India,48625,False,https://t.co/y8La4nU4oj,,Yes
1382720952849506310,@deadly_vibee I feel it's corona time and we went astray badly,2021-04-15 15:42:19,0,0,Twitter for Android,62,1380024560,Tweet_good12,꠸'ꪑ 卂尺,2013-04-25 17:48:20,𝒯𝑒𝒶cₕₑᵣ,1367,1614,"Bhilai, India",18562,False,,,No
1382720943949160455,"@EconomicTimes LAST YEAR same time ENTIRE NATION was in lockdown with few hundreds of corona cases....

NOW cases m… https://t.co/nhegw5QWnX",2021-04-15 15:42:17,0,0,Twitter Web App,140,790820257086615553,rocky_coool,rocky cool,2016-10-25 07:40:16,,0,76,,8049,False,,,No
1382720943315771393,"@IndiaTVHindi 
@WHO 
@mygovindia 
@_DigitalIndia 
@PMOIndia 
@unhrcpr 
@WorldBank 

The stupidity of Indian Govt as… https://t.co/skO8sORdQ2",2021-04-15 15:42:17,0,0,Twitter for Android,140,4578114135,Maheshms223,D Leo,2015-12-23 11:58:51,Unpredictable,199,1331,"Greater Noida, India",3637,False,,,No
1382720920632971264,"@centre_leftt @ArogyaAndhra After PV Ramesh garus exit, corona management isn't great, when its needed the most. On… https://t.co/UI7l65R8vq",2021-04-15 15:42:11,0,0,Twitter for Android,140,3309353160,mamidithaandra,Sajit,2015-08-08 06:46:34,@ysjagan @tarak9999 @nameisnani,230,577,Gurgaon || Visakhapatnam ,4586,False,,,No
1382720918997200901,"Lipstick under my Mask simply means i dont apply it for others ... Flaunt ur Mask without any excuses ...!!!
#CRS… https://t.co/YXBnZERO51",2021-04-15 15:42:11,0,0,Twitter for Android,138,891480913,rabiya_shafiq95,Chowdhary Rabiya Shafiq,2012-10-19 17:48:59,"'I am who started her own Legacy'... Tribal Girl|Peripatetic|Ambivert|Lathergic|Sahafi|Social Worker|Film Maker|Columnist ...!!!
rabiyashafiq95@gmail.com",1124,32,Crown of India,704,False,https://t.co/AfMFwXzE0H,,Yes
1382720891449085952,Planning for statues.and stadiums all over..we need just survive corona to see those statues and stadiums opened an… https://t.co/e1KUohZ3oL,2021-04-15 15:42:04,0,0,Twitter for Android,140,1116304195735314433,Sairam120179,Sairam S,2019-04-11 11:37:14,simple straight forward person .proud indian,122,1947,,16491,False,,,No
1382720882322247681,YEESS!!! EVEN CORONA CASES!! https://t.co/fBIX6vcR2t,2021-04-15 15:42:02,0,0,Twitter for Android,52,1348483095230496774,fckdupbishh,Ryy⁷,2021-01-11 04:13:28,"she/her. 17  kinda NSFW at times....

Now get lost",562,634,under ur bed,3136,False,,,No
1382720878337724418,The reason older men are choosing not to take the Corona virus vaccine is quite simple. There are those of us that… https://t.co/JJUeyhN9md,2021-04-15 15:42:01,0,0,Twitter for Android,139,1171431917201346560,VanceBatchfield,Vance Batchfield,2019-09-10 14:35:24,I am an outsider. An outcast. this is who and what I am.i do not fit in with any crowd. I am in a https://t.co/cw48ldHmIh for politics and to make friends only,1308,1904,"Indiana, USA",6116,False,,,No
