id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1375421438665093126,"Quite an uncommon #Schanzer #Matchday tomorrow ...

The bavarian cup ""Toto-Pokal"" has a strange format due to coron… https://t.co/pcXDVlAvRp",2021-03-26 12:16:39,0,0,TweetDeck,140,4202450201,Schanzer_EN,FC Ingolstadt 04_EN,2015-11-16 14:42:39,"Official Twitter Account of FC Ingolstadt 04 || #Schanzer
@Schanzer",6001,105,"Ingolstadt, Bayern",5742,True,https://t.co/B2FGxgXD00,,Yes
1375421407522254848,"మళ్లీ లాక్‌డౌన్? ఆపాలంటే ఇదే మార్గం: Prof K Nageshwar Analysis On Corona Effect Over Indian Economy
#ProfKNageshwar… https://t.co/wnGcWAOKLW",2021-03-26 12:16:32,0,0,Twitter Web App,140,1171681091343675394,MahaaOfficial,Mahaa News,2019-09-11 07:05:36,"Breaking news and updates from Andhra Pradesh, Telangana, and Pan India. India's fastest-growing News Channel.
For the Latest Videos subscribe to https://t.co/nEqcT9duKs",393,67,Hyderabad/Vijayawada,7757,False,https://t.co/Yi4GIvMaQL,,Yes
1375421351817699328,"Lockdown: Testing, ventilators and vaccines ... India has come a long way in this one year
https://t.co/7eQVbgX2cz… https://t.co/J9nxr76ct4",2021-03-26 12:16:19,0,0,Twitter for Android,139,700652670177021952,nitendra_adv,Nitendra Nath Tripathi,2016-02-19 12:06:28,Advocate,3498,4992,"Deoria, India",77876,False,,,No
1375421351792574468,i hate when people say things like “corona was a blessing in disguise” or if it wasn’t for corona” like saying that… https://t.co/JylVUzGufe,2021-03-26 12:16:19,0,0,Twitter for iPhone,140,753999235062738945,whoserikafaye,erika,2016-07-15 17:06:41,c. santos 💙✨,131,121,mind.body.spirit,1484,False,https://t.co/FPFQbwXwfI,,Yes
1375421341822672901,"@im_viratian_ @RCBTweets Corona , second wave ??? What's that?",2021-03-26 12:16:16,0,0,Twitter for Android,62,420262382,Sem303,SS,2011-11-24 11:48:44,,89,67,,2105,False,,,No
1375421329449439235,@PTIofficial Yeah camera wala insan ni? He can be affected by Corona.,2021-03-26 12:16:13,0,0,Twitter for Android,69,1085759790,khurram68541077,khurramshahzad,2013-01-13 11:09:22,Working in Emaratech,40,172,Dubai,127,False,,,No
1375421324491902986,"Awesome
@zeitonline
https://t.co/3xvl6iILxZ",2021-03-26 12:16:12,0,0,Twitter for Android,43,2934885413,mfkuepp,Fabian Juzek (ID advoCAT),2014-12-21 08:00:07,"ID physician but no COVID-19 expert (Aachen, Germany). Three daughters, one cat. Need a dog. RT not endorsement.",612,398,,10257,False,,,No
1375421321732104197,@hrtbrkr2ndverse SO FUCKING LUCKY!! I wanted to see them in concert but corona happened,2021-03-26 12:16:11,0,0,Twitter for iPhone,87,1245744047660113922,MariahVelvet,mariah carey and red velvet🦋,2020-04-02 16:05:10,"them chickens is ash and I’m lotion, mimi’s emancipation, a cause for celebration, I ain’t gonna let nobody’s drama bother meee 🌻🦋🌼🌎✨",508,520,she/her,4597,False,,,No
1375421314643554309,"#JusticeFor12thStudents #LeaveFor12thStudent
#JusticeForCBSE #Corona 

------   12th Std - 2021 Batch   ------… https://t.co/Pa0SyGeSql",2021-03-26 12:16:10,1,1,Twitter for Android,135,1365590437843492865,KuttyMa17168456,Kutty Ma,2021-02-27 09:11:57,,1,33,,129,False,,,No
1375421298608852993,"122 CVS locations show #CovidVaccine slots in CA:
Alhambra
Anaheim
Arcadia
Arcata
Artesia
Azusa
Bakersfield
Baldwin… https://t.co/O806Pwhlfu",2021-03-26 12:16:06,0,0,,140,1360663902711918598,VaccineCa,CVS & Rite Aid Vaccine Finder CA,2021-02-13 18:55:34,I'm a bot working to find CVS & Rite Aid #Vaccine appointments in California,1862,7,,7742,False,,,No
1375421294242488320,@Lakhan5Saini @ECISVEEP @PiyushGoyal DAMN GOOD SAYING ... ELECTION IN WHOLE INDIA AND NO CORONA ALL OVER COUNTRY,2021-03-26 12:16:05,0,0,Twitter Web App,112,409033955,KrishnaKJaiswal,K K Jaiswal,2011-11-10 06:04:48,,36,97,"Mumbai, India",371,False,,,No
1375421268296613892,So my doctor said is time Lahore k hr dusry ghr me Corona patients hen mgr nhi hume to nachana he bedian road farm houses me :),2021-03-26 12:15:59,0,2,Twitter for Android,127,1169183165715537920,Heymemedah,Hamdah,2019-09-04 09:39:41,a lifeless person,5282,259,Lahore ,32812,False,,,No
1375421266534932483,Eat chicken fight corona https://t.co/Td8eAEkaGd,2021-03-26 12:15:58,0,0,Twitter for Android,48,1243188471977533442,co_guj,BROILER FARMERS CO-ORDINATION COMMITTEE,2020-03-26 14:50:46,"🎤 Voice of indian poultry                 


Contact us @
bfcc.gujarat@gmail.com",827,574,"Anand, India",2118,False,,,No
1375421171907301377,i literally was having the time of my life but the way it all ended so abruptly was so messed up. f u corona,2021-03-26 12:15:36,0,0,Twitter for iPhone,108,747128657169227776,kinobloom,leia♡세윤 🍡,2016-06-26 18:05:27,⬠ now playing: ‘#더보이즈 - bloom_bloom.mp3’ 22 • she/her • eng/한,1750,945,경수 키노 세윤 큐 종호 은우 시연 루운 아샤 세정 키,109809,False,,,No
1375421163875225604,@RozinaKhan1212 Selected Corona positive shyad https://t.co/E8t3ItGij0,2021-03-26 12:15:34,0,0,Twitter for Android,70,2419079005,DanishAliWalhar,Mian Danish Ali Walhari,2014-03-30 14:21:32,,26,279,"Hyderabad,Pakistan",355,False,,,No
1375421143876767745,Link:  https://t.co/kYfpspF1gt,2021-03-26 12:15:29,0,0,Twitter Web App,30,30168505,natty4bumpo,Chuck Hamilton #FuckThePolice,2009-04-10 05:21:26,"Your clever commie cunt from Chattanooga, Tennessee, in the Never Never Land that is the US of A (he, him)",997,1332,"Chattanooga, TN, USA",160197,False,http://t.co/CQjY3gTnkM,,Yes
1375421128747847680,"Mumbai News Live: 11 killed in fire at Bhandup's Dreams Mall-Sunrise hospital.

https://t.co/K5a1lmPfaN https://t.co/738zRo7vgz",2021-03-26 12:15:25,1,0,TweetDeck,127,30859231,TOIMumbai,TOI Mumbai,2009-04-13 12:56:14,Your city. Your neighborhood. Your block. Covered for you by https://t.co/VSKi1mkZBr,235662,83,Mumbai,143851,True,https://t.co/DVY3ELA2qv,,Yes
