id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1377261071711531010,"According to the County Government of Mombasa, the Mtongwe floating bridge has no risk of corona so watu pedestrian… https://t.co/Q1fuPx8pvX",2021-03-31 14:06:42,0,0,Twitter for iPhone,140,347497075,_cpoi,Spoi ↙️,2011-08-02 22:00:22,Karl Pilkington’s Monkey News,732,641,Estonia,558,False,,,No
1377261042322006016,"@ImranKhanPTI Hello Khan Sahab! Due to the Corona lockdown, the means of transportation are charging double the far… https://t.co/sGg4oraUYt",2021-03-31 14:06:35,0,0,Twitter for Android,140,1100329685978882048,muhamma75310087,Muhammad Zakariya,2019-02-26 09:40:15,پیوستہ رہ شجر سےامیدبہاررکھ (علامہ اقبال),52,52,"Punjab, Pakistan",131,False,https://t.co/tTBuaJuBTv,,Yes
1377261029206417416,"Those Kenyans suffering have families to feed,please mr president be considerate,corona doesn't appear from 8pm to 5am #UnlockOurCountry",2021-03-31 14:06:32,0,0,Twitter for iPhone,136,780701283413954560,SheikhLatin,Sheikh Abdulhakim,2016-09-27 09:31:05,"|A son of pastrolist who firmly believes that,an intelligent enemy is better than a stupid friend|",139,527,"Garissa, Kenya",76,False,,,No
1377260980569169920,"Visit my new blog 'COVID-19' at 
https://t.co/7xzaYyjcVL 
#CoronaVirusUpdates #COVID19 @COVIDNewsByMIB  #COVID… https://t.co/1SKVdm5meI",2021-03-31 14:06:20,1,0,Twitter Web App,135,1372947333885816834,talesara_mudit,MT,2021-03-19 16:25:36,,0,22,,21,False,,,No
1377260951959973891,"@LaurieAClaase @snowy_burger01 ""The first version of this article stated that the corona measures must be lifted wi… https://t.co/2fIc1Q1HQT",2021-03-31 14:06:13,0,1,Twitter Web App,140,1078578892775047168,brits_gideon,Dr. Seuss - The imaginary racist,2018-12-28 09:10:21,Life is stranger than we think.,1499,1120,"Wakandla, Occupied Assania",24209,False,,,No
1377260950793957376,critical support for the corona virus in its battle against xenophobia https://t.co/1WPMAaUUAX,2021-03-31 14:06:13,0,0,Twitter for iPhone,94,47093419,earwulf,earwulf,2009-06-14 13:43:58,,3705,3555,,251761,False,,,No
1377260892245557248,Corona 2.0 is turning out to be really stronger n dangerous than  before its much much closer to home this time Jus… https://t.co/72QDgcrqGX,2021-03-31 14:05:59,0,0,Twitter for Android,140,244883329,chinkib,Kavya,2011-01-30 10:37:49,"Ex Banker Homemaker Baker...it rhymes n i like it..Foodie..Love my Tribe Cooking is therapeutic for me..baker by trial n error..My sin..I Sell Brownies 🥮 
🦚",191,873,🇮🇳 Bombay Mumbai India 🇮🇳,3136,False,https://t.co/oDt7nsp4h7,,Yes
1377260842048053254,@sedtwt corona ne last year brbaad krdiya 😂😂,2021-03-31 14:05:47,0,0,Twitter for Android,44,1224655307500113920,messixxLionel,𝑺𝒉𝒂𝒔𝒉𝒘𝒂𝒕(Inactive),2020-02-04 11:26:56,𝑴𝒆𝒔𝒔𝒊 𝒊𝒔 𝒕𝒉𝒆 🐐 | 𝑮𝒓𝒊𝒆𝒛𝒎𝒂𝒏𝒏❤ |𝑪𝒖𝒍𝒆𝒓 | 𝑰 𝒎𝒂𝒌𝒆 𝑬𝒅𝒊𝒕𝒔 | 18,964,469,GOAT,3685,False,https://t.co/yZGe8M9RFE,,Yes
1377260789787193345,"Brot backen against covid-19

#StayHome #Corona #StaySafe #StayHealthy #COVIDー19",2021-03-31 14:05:35,0,0,Twitter for iPhone,80,1376922736358998023,kreutz_hagen,Fakir Nelson Catsdela,2021-03-30 15:42:34,Schmerz ist relativ,4,50,Norwegen,1,False,https://t.co/9sF8PH2GDW,,Yes
1377260714868367362,@GabbbarSingh What if IPL is postponed or canceled due to corona cases?,2021-03-31 14:05:17,0,1,Twitter for Android,71,1152196626930229248,TrollKaruKya,Troll Naka,2019-07-19 12:40:57,| Troller | Memer | Humor | Fun | Cricket | Views are Personal | RTs are not Endorsements |,12519,12897,India,187,False,,,No
1377260703552172034,@BoxOffice31 Now corona cases are in 4000 after one week it will be in 10000,2021-03-31 14:05:14,0,0,Twitter for Android,76,2952321146,Deepakmm_93,Deepakmm_93,2014-12-30 16:10:36,,10,640,"Mysore, India",206,False,,,No
