id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1381256282523398147,@manishkbaid @supernova9664 @njalva @calamur then why are highly protected ministers and actors are being affected… https://t.co/aqfXfKUYTJ,2021-04-11 14:42:14,0,0,Twitter for Android,139,1381218671817678850,AkhilNa85861497,Akhil Nath,2021-04-11 12:13:12,wanna try ? 🍆,0,3,,1,False,,,No
1381256274646593549,Republican state legislators are so crazy that it's only a matter of time that they pass a law that makes it a felo… https://t.co/7LaRImjrDh,2021-04-11 14:42:13,0,0,Twitter Web App,140,152159647,Masoninblue,Frederick Leatherman,2010-06-05 06:39:57,"Retired law prof and crim defense lawyer specializing in death penalty, forensics & complex cases. Co-founded Innocence Project Northwest at UW Law School.",2859,4552,Texas,62335,False,https://t.co/AQYOEqQyNX,,Yes
1381256265582538753,"Two years ago, celebrating a recognition with a different kind of corona. 
Our insatiable desire for the truth all… https://t.co/ydjOCVcBBR",2021-04-11 14:42:10,0,0,Twitter for iPhone,139,35492347,raffytima,Raffy Tima,2009-04-26 15:53:21,Journalist. Filipino. @GMANews TV Reporter and Anchor.,591630,286,"Manila, Philippines",13346,True,https://t.co/58Nxm8Hp0Y,,Yes
1381256247643672580,UP: #TeekaUtsav being carried out across the State and will continue till the birth Anniversary of Baba Saheb Dr BR… https://t.co/HtARLnpGaf,2021-04-11 14:42:06,0,0,TweetDeck,140,1100927498,DDNewslive,DD News,2013-01-18 13:04:45,"Official Twitter account of DD News, the Public Broadcaster of India. हिंदी में @DDNewsHindi. Follow us on- https://t.co/hUdIpLotbt",3154597,82,"New Delhi, India",188951,True,https://t.co/vQ50ZkVth5,,Yes
1381256232665706498,"@bumkeystory That stupid corona, or something😂",2021-04-11 14:42:03,0,0,Twitter for iPhone,46,761286437786554368,5hineeKKB,기요미🔑 | Celinae💎,2016-08-04 19:43:25,💎 2015 ~💎 | 💎다섯 겹 포개진 손과 눈물과 기억 💎,402,365,🇳🇴in🇰🇷,31668,False,https://t.co/jraZPmEC5h,,Yes
1381256218782486536,@narendramodi . And fear of Covid? Do approve and enable vaccines fast sir. If we fail against Corona this month wi… https://t.co/dVFXqjzU8C,2021-04-11 14:41:59,0,0,Twitter for Android,140,101289335,leftsound,Ramesh Soundararajan,2010-01-02 19:01:45,General time pass.,137,291,Bangalore,5691,False,,,No
1381256203955658753,"@AamAadmiParty @ArvindKejriwal Why you are lying sir,our Home Minister Amit Shah is doing rallies in Bengal, no corona happening there.",2021-04-11 14:41:56,0,0,Twitter for Android,135,1211966846913482755,TanveerAyub81,TanveerAyub,2019-12-31 11:07:05,"I'm self respected person.🌱

#We learn how to speak very quickly but when and where what to say, the whole age goes into learning this.",6,80,,368,False,,,No
1381256203167133698,#cancelboardexam2021 @DrRPNishank still no response🤐🤐🤐🤐🤐🤐🤐this video dedicates to those who want to give offline ex… https://t.co/igjwfNoGnT,2021-04-11 14:41:55,2,2,Twitter for Android,140,1379671475427287041,DakshBh13030704,Daksh Bhardwaj,2021-04-07 05:45:27,,1,1,,8,False,,,No
1381256193193086979,@LoJcp @dgpup @lkopolice @CMOfficeUP @UPGovt @homeupgov @AmarUjalaNews @dainikjagranlko @htTweets @NBTLucknow… https://t.co/3zgJl2n2qc,2021-04-11 14:41:53,0,0,Twitter for Android,134,847026961704783872,hamhdan,s. zaki husain rizvi (zaki bhartiya),2017-03-29 10:05:39,Journalist/Poet/writer/singer/actor,528,498,Lucknow,10685,False,,,No
1381256109965541378,"In Madhya Pradesh's Khandwa district, policemen brutally attacked the corona patient and their family members inclu… https://t.co/J1Mbm1EvLy",2021-04-11 14:41:33,0,0,Twitter for Android,140,1099765631119896576,Bilalahmed10_03,बिलाल अहमद खान। Bilal Ahmed Khan । بلال احمد خان,2019-02-24 20:18:53,"Alhumdullilah ❤️
.
एक आम आदमी🥀
.
فوٹوگرافر 🌹
समाज सेवक🚶
.

Social Activities Political VoIcE🔥
.
Humanitarian ✨💫",417,1105,India,9816,False,,,No
1381256104966041603,i forgot brave girls mustin corona b jlow and morgan,2021-04-11 14:41:32,0,0,Twitter for iPad,52,1381211677987893256,fxvestarsgxnius,👠⁷,2021-04-11 11:45:14,a truth teller 💯 don't like me? not my problem 💅🏻 numbers don’t define talent 👄 bts paved the way ✨ jimin and jihyo biased 🌸 jisoo solo stan 💋,0,46,she/her,28,False,https://t.co/Y3XhJXzgfC,,Yes
1381256099861438465,"@narendramodi Sir please #cancelboardexam2021 
If students get cause by #corona
Who will be responsible fot it.
Sir plzzz reply",2021-04-11 14:41:31,0,0,Twitter for Android,127,1381252352124936196,Ayushbi84274506,Ayushbisht,2021-04-11 14:26:55,a student,0,3,,4,False,,,No
1381256099123376132,"@ImohUmoren I tried this bt it's not been funny,Corona happened",2021-04-11 14:41:31,0,0,Twitter for Android,63,378719443,kassybaba,Tosin Michael,2011-09-23 17:56:19,U gotta meet moah to know moah,356,2928,,188,False,,,No
