id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1243422104894074881,"@ANI Abe tuchiye admi why not take this opportunity to instill scientific temper in the people , sensitise them abo… https://t.co/9lcGQrdG6Z",2020-03-27 06:18:26,0,0,Twitter for Android,140,787350627244503041,rohan_166,rohan,2016-10-15 17:53:12,,11,363,,1951,False,,,No
1243422102302023682,"@narendramodi 
What's corona? 4m positive lenses.
The simpler, the better.
Complications lead to multiplicative cha… https://t.co/dmwyZ9skH1",2020-03-27 06:18:25,0,0,Twitter for Android,140,1231451165486919681,AmarPat02265594,Amar Patel,2020-02-23 05:30:21,,0,0,,9,False,,,No
1243422099193999361,This company refuses to share the process for development of corona tests in times of crisis. @Roche @RocheDiaNL. I… https://t.co/1Q8bc6IsQK,2020-03-27 06:18:24,0,0,Twitter for Android,140,947123089187508224,Gerardo_NL,GerardoXRP⚡🇳🇱,2017-12-30 15:11:55,"Long #XRP, early adopter. #Ripple #XRPthestandard #XRPCommunity #XRPL #IoV Create the buzz! https://t.co/71U7uGKeH9",314,504,"Amsterdam, Nederland",1029,False,,,No
1243422099017854977,@BoSnerdley @BIZPACReview I’m guessing she’s been licking doorknobs and shopping cart handles for weeks now in a de… https://t.co/MfxEC6iV6g,2020-03-27 06:18:24,0,0,Twitter for iPhone,140,259883469,swanny5150,Mike Swan,2011-03-02 19:59:44,Your ad here.,59,556,,791,False,,,No
1243422098308993025,"Leaving no stone unturned, Putin is very right. He does not want to be exposed to corona..( As for the full space s… https://t.co/rdKoCOtnTi",2020-03-27 06:18:24,0,0,Twitter for Android,140,1096847228193386496,Rinjete1,@Rinjete,2019-02-16 19:02:12,Passionate about local ethical  business. Africa should make it's own products and sell to itself first.,784,540,"Dubai, United Arab Emirates",14090,False,,,No
1243422095444332545,"@realDonaldTrump What kind of worlds superpower USA 
Countries like India are performing Remarkably for social Welf… https://t.co/KgGDiIScMr",2020-03-27 06:18:23,0,0,Twitter Web App,140,890543876,vishaltomar1861,VISHAL SINGH TOMAR,2012-10-19 08:14:28,"Nation First Everything after that , FUTURE PHILANTHRO  PHYSICAL Science  GRADUATE, PG Eco. , Hindu Agnostic  , fan of @swamy39  tweets are personal  opinions",88,651,भारत,5961,False,,,No
1243422094462824449,"@GovindDotasra We are really very upset, the government is providing food and money to all,
We are qualified vocati… https://t.co/om7MZUC8aK",2020-03-27 06:18:23,0,0,Twitter for Android,140,952946926957162496,NitinKa98053456,Nitin Kaushik,2018-01-15 16:53:47,"#Dreamer, #Beliver...
Born 2 #Sing...
Vocational Trainer (Information Technology) In Goverment School...",7,15,"Sumerpur, India",15,False,https://t.co/MnimNrMgxj,,Yes
1243422094186008577,@neeratanden @WideAsleepNima do you have corona yet?,2020-03-27 06:18:23,0,0,Twitter Web App,52,855845440692027392,GabagoolCaucus,Sam Gabagool,2017-04-22 18:07:08,,36,515,"Brooklyn, NY",1865,False,,,No
1243422093665914881,"@PMOIndia I m working with proprietary firm in recruitment industry due to corona virus issue,no company is hiring… https://t.co/GgdkzzA19G",2020-03-27 06:18:23,0,0,Twitter for Android,139,1243419467238928386,MShah02144605,M Shah,2020-03-27 06:08:09,,0,5,,1,False,,,No
1243422089979158529,My birthday was supposed to be in LA and now that's cancelled. Fuck corona and fuck the bat eating bitch that caused this all,2020-03-27 06:18:22,0,0,Twitter for Android,125,1213887100967251969,PrimeAnt2K24,Super Ant 🗽,2020-01-05 18:17:13,Encore • 6th Account •,308,300,,806,False,,,No
