id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1245388408861515776,"SC on Corona: No, Media Can’t Only Rely On ‘Official’ Information https://t.co/VxpnRTuI5j",2020-04-01 16:31:49,0,0,Twitter for Android,89,1142434376669523969,Apoorvanand__,Apoorvanand अपूर्वानंद,2019-06-22 14:09:15,I teach Hindi at Delhi University.,1605,123,"New Delhi, India",216,False,https://t.co/kFDomlZwMd,,Yes
1245388408182185988,PLEASE!!!! CORONA HONEY U NEED TO GO BC THIS IS URGENT https://t.co/r6aOO7znNY,2020-04-01 16:31:49,0,0,Twitter for iPhone,78,150877837,losverclub,holly💌,2010-06-02 01:53:40,"It 2017 stan first, human second",3796,292,,153247,False,,,No
1245388407347523585,A hate how these daily corona briefings focus on England😴 hate to break it to ya troops but there's 4 countries in the UK x,2020-04-01 16:31:49,0,0,Twitter for Android,123,729697364479463424,CaitlynRodgers1,Caitlyn 💋,2016-05-09 15:39:43,Kisses x,641,1667,"Greenock, Scotland",3841,False,,,No
1245388406886187008,"@davido B4 we know now we go they hear ""Davido antidote for sale"" 1 morning,1 night...e dey pursue Corona 🙄",2020-04-01 16:31:49,0,0,Twitter Web App,107,1211463248991539200,Boi_Promcee,Promcee,2019-12-30 01:46:20,"All round ENTERTAINER
GIVEAWAYS💰/EROTIC POSTS🔞/PROMOTIONS♻
Follow me on IG:@promcee
For bookings iampromcee@gmail.com
#Omalicha out now on audiomack lnk below",41,314,Lekki ,193,False,https://t.co/I4F8Wsss73,,Yes
1245388404977786880,I think the corona virus has gone on long enough. https://t.co/lhe4jtMhLz,2020-04-01 16:31:48,0,0,Twitter Web Client,73,774301225361608704,manatsunoshi,assigned chad at birth,2016-09-09 17:39:33,tyler. yellow boys takin over 2020.,56,183,"Fukuoka-shi Sawara, Fukuoka",23090,False,,,No
1245388402524110849,@NavbharatTimes It was government's inability to tackle Corona and sudden and unplanned lockdown put many life in danger,2020-04-01 16:31:48,0,0,Twitter for Android,120,755845298,IndiaInMyBlood_,irfan shah عرفان شاہ,2012-08-13 21:14:27,"Do justice 
Get peace......
Married in 2010.",707,692,Mumbai,87985,False,,,No
1245388401978769410,@Branbav i already know its gonna have more hits than corona cases... too soon?,2020-04-01 16:31:47,0,0,Twitter Web App,79,752176276710957060,aigooTim,Tim 👁,2016-07-10 16:22:54,KOREAN/italian who are you that I must bow so low? I will defend Thriller Bark until my death 🇰🇷🇮🇹,444,344,NY/FL,23901,False,,,No
1245388401810927616,"Corona got me shit canned by 3pm.

That's it. That's my excuse",2020-04-01 16:31:47,0,0,Twitter Web App,62,954124610143903744,samuel_ryker,Little Brother,2018-01-18 22:53:28,Father. Unapologetic Feminist. Ex-Husband. Earths most proficient sex machine. Always Bernie,144,277,,2422,False,,,No
1245388398841520131,Wimbledon also falls victim to Corona ... Wimbledon 2020 cancelled,2020-04-01 16:31:47,0,0,Twitter for iPhone,66,524349032,hashmi_shahid,Shahid Hashmi,2012-03-14 13:21:27,"hard working, humble and honest journalist..making people happy is always premium task, no matter how tough! Tweets are strictly personal opinion.",32464,557,"Karachi, Pakistan",6332,False,,,No
1245388395335081988,"@OscarMabuyane @Qoboqobo3 Mr Premier

There's a profession out there called Environmental Health which plays a cruc… https://t.co/kmFctfxfpq",2020-04-01 16:31:46,0,0,Twitter for Android,140,3244881844,MaxDanOfThieves,The Yellow Flash,2015-05-10 13:05:16,I am a fellow South African first and a Black second. NdingumXhosa.,9692,10424,Nelspruit & Mthatha ,21532,False,,,No
