id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1260930783297933319,#Tanzania‘s Goat &amp; Papaya #corona Tested Positive! Do We Face Tyranny of Control?... https://t.co/8kxNqs8FPf via @YouTube,2020-05-14 13:51:40,0,0,Twitter for iPhone,125,217225431,Maggslilly,Maggs,2010-11-18 22:49:52,"The sky is not falling, chicken little...",505,3185,"Somewhere,Outthere",55,False,,,No
1260930776880738306,"The #AatmanirbharBharatPackage part - 2, aimed at the poor, migrant workers and farmers will not only help them tid… https://t.co/2T7z2EpUaC",2020-05-14 13:51:38,0,0,Twitter for Android,140,852776245389533185,MaharajanG1,Maharajan G,2017-04-14 06:51:15,"My life my choice........,",62,238,"Tirunelveli, India",1034,False,,,No
1260930774397665280,Pray to God for grace. I know what i’m saying. This corona is not affecting some people’s finances at all. May God help us all.,2020-05-14 13:51:38,0,0,Twitter for iPhone,127,216322091,Ola2nbosunMatty,The Mayor of Nicosia,2010-11-16 11:38:23,The Mayor of Nicosia// Admissions and Visa Consultant for The Republic of Cyprus (South Cyprus) .#Realmadrid Fan #HappilyMarried,4382,2436,Accra/Lagos/Nicosia,29126,False,,,No
1260930772472479746,"Statisitics are hard to understand sometimes, some people understand it better when it is  presented in a graph or… https://t.co/sUImAeTktJ",2020-05-14 13:51:37,0,0,Twitter Web App,139,1300020955,HealthwatchCov,Healthwatch Coventry,2013-03-25 15:50:53,Healthwatch Coventry your consumer champion for the NHS and social care in Coventry,2162,2037,Coventry,4429,False,http://t.co/PZFaoADG9c,,Yes
1260930768903106561,"lol corona virus is shookt
#KFCGreenCurryxMewGulf https://t.co/wizkXpM3fi",2020-05-14 13:51:36,0,0,Twitter for Android,73,1252107511018053632,elliwuvsyou,ᴇʟʟɪ ꜱᴜᴘᴘᴀᴡᴜᴛ🤡 | edits📌,2020-04-20 05:31:20,"TAYNEW🤡
MEWGULF❤️",175,205,,986,False,,,No
1260930767175036929,"@InsideForward10 @gpriestman1998 He's a good player, but no other option really as I don't think Kante is suited to… https://t.co/MEQQZZulGY",2020-05-14 13:51:36,0,0,Twitter Web App,140,1032365350015434752,Lowkey_Blues,Seppers,2018-08-22 20:34:14,Gotta be real with it,278,473,,15210,False,,,No
1260930765388312578,"I miss my office 😣
Please corona go home now. https://t.co/5fTFasuvGg",2020-05-14 13:51:36,0,0,Twitter for iPhone,69,1233329476190294016,Muzamil82412145,Muzamil Khan,2020-02-28 09:54:07,Trainer-Speaker-Entrepreneur,19,62,"Karachi, Pakistan",76,False,,,No
1260930763781890049,@kasumean never bc corona,2020-05-14 13:51:35,0,0,Twitter Web App,25,992129299518980097,gaaybe_,lonely hearts club,2018-05-03 19:50:32,Gabe | 20 | He/Him | PT-BR/ENG | 🏳‍🌈,290,1076,Hellcife,22263,False,,,No
1260930763580518406,"#IndiaFightsCorona
Expressing gratitude and appreciation in their fight against COVID-19, the armed forces salute t… https://t.co/iPP0LaZkjH",2020-05-14 13:51:35,0,0,Twitter for Android,140,2915748180,VijetaMalikBJP,Vijeta Malik,2014-12-01 16:13:12,"I am State Executive Member, Bhartiya Janta Party, Haryana. I am BHARAT GAURAV Award Winner for Social-Work. My Page : https://t.co/UX8mLqOZfT",1598,467,Hisar & Gurugram (Haryana),129228,False,https://t.co/XFwnAS6Oad,,Yes
1260930760871215104,I feel so trapped n worn out and i just want to like run away almost. I literally cannot get away from her ever. An… https://t.co/3ztzaC5HxN,2020-05-14 13:51:35,0,0,Twitter for iPad,140,917852910578556928,miwaffuru,miwa,2017-10-10 20:42:41,i think im feeling a bit better,635,583,DeepSea Metro ™️,8022,False,,,No
1260930758106963970,@_KaoDenero U are ontop of situations kao God bless you after Corona they here a lot kao,2020-05-14 13:51:34,0,0,Twitter for Android,88,1226884116886573056,Crackho55152552,Crackhouse,2020-02-10 15:02:38,Focus intelligent Love And Emotional,2,100,,5,False,,,No
1260930754311159808,Got to applaud @LucySherw00d Not only a cracking young footballer but what skills with the clippers after dad… https://t.co/JZRUYGqe4l,2020-05-14 13:51:33,0,0,Twitter Web App,134,1136204337468891140,BTFCPress,Billericay Town FC Press,2019-06-05 09:33:18,Billericay Town FC Official Press Account,625,99,"Billericay, Essex",2681,False,,,No
1260930752834756615,@registability Pep’s Mum died from corona virus. Hard to blame him...,2020-05-14 13:51:33,0,0,Twitter Web App,69,4870220338,MeI98x,RafM,2016-02-01 19:11:27,coys,104,209,,4830,False,,,No
1260930743473074179,the corona birus,2020-05-14 13:51:30,0,0,Twitter for iPhone,16,437092100,TheRealEdgy,EDGAR,2011-12-15 00:31:39,gemini,1489,1260,"Miami, FL",85336,False,,,No
1260930740268576769,@Sumit_Agarwal_ @rrhemani @RenukaJain6 @HDFC_Bank @RBI if banks was right and nothing is to be considered then why… https://t.co/zaXo28GCvD,2020-05-14 13:51:30,0,0,Twitter Web App,139,479580830,vineettandon1,vineet tandon,2012-01-31 14:52:37,,65,236,,1770,False,,,No
1260930734748884993,"well corona virus is scary, but how bout a flying scorpion ? https://t.co/gmaaJJozus",2020-05-14 13:51:28,0,0,Twitter for iPhone,84,929602838577086464,gimmeheadphones,"kevin, 🚀",2017-11-12 06:52:42,"i like twitter, but i like u more.",31,32,Indonesia,164,False,,,No
1260930733020868610,I need to get Skyy spayed but the vet wouldn’t take my calls and now this corona situation makes things more difficult 😓,2020-05-14 13:51:28,0,0,Twitter for iPhone,120,2779264726,magsdirwaii,Mag Thee Stallion,2014-09-21 17:43:31,🌍,988,495,,16411,False,,,No
1260930731280236546,"@hey_doopiter Yes, it's not the flu it's a corona virus, which have been around for a while. This one is a new stra… https://t.co/gfEEwSXfrg",2020-05-14 13:51:27,0,0,Twitter Web App,140,2865796900,DiskoRed,Stravolto,2014-11-07 15:24:45,General Strike or anything close. Communism is an affordable necessity. Your typical council estate reject.,148,81,Hackney London,7006,False,,,No
1260930720576360451,Nebraska Has Stopped Reporting Corona Virus Infection Rates at Meatpacking Plants https://t.co/E7AWVTFzu3 via @ein_news,2020-05-14 13:51:25,0,0,Twitter Web Client,119,2941134302,COMRADEBLOOM,Jennie Bloom,2014-12-23 20:38:38,,414,1692,,20223,False,,,No
1260930715652366337,@theShuvul Nah it’s cuz global warming doesn’t matter after the whole corona thing,2020-05-14 13:51:24,0,0,Twitter for iPhone,82,945709824616091648,WaterproofSpoon,WaterproofSpoon,2017-12-26 17:36:07,lil nas x backup boyfriend/ funnie tweeter,678,477,Yo mamas household,13158,False,https://t.co/xyrENfwe5c,,Yes
1260930714381414403,"#Identity_Of_Real_SatGuru
Why Disciples Of Saint Rampal Ji Maharaj
Claim That He Can Relieve The World Of All Sorts… https://t.co/5zbyWab6c0",2020-05-14 13:51:23,1,1,Twitter for Android,140,1207480972138221568,Santosh69949281,Santosh Das,2019-12-19 02:01:41,🙇🏻‍♂️🙇🏻‍♂️,102,116,,1412,False,,,No
1260930707842424836,I want the Rajasthan government (@RajCMO) in the crisis of the Corona epidemic to have room rent free for all the s… https://t.co/V6qXcYYEXb,2020-05-14 13:51:22,0,0,Twitter for Android,140,1041574458803150849,OPKashana,ओपी सवाई माधोपुर,2018-09-17 06:27:57,"Official Twitter Account OP Kashana ।।
Youth Leader Bharatiya Janata party (BJP)",393,134,"Sawai Madhopur, India",1242,False,https://t.co/4h5SLFA2YE,,Yes
1260930707725193216,"Last night, I found a video of an Irish viroligist speaking out about #Corona Virus. I wanted to download it, but i… https://t.co/MDr9OFOi7o",2020-05-14 13:51:22,0,0,Twitter for Android,140,711240931794673664,amyimpactslives,Amy Burley,2016-03-19 17:20:27,"Free thinker
Free speech
Liberty and Justice for all",86,180,"Florida, USA",653,False,,,No
