id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1241415503404466178,"Lesson learnt from this whole corona virus saga; YOU DON’T REALIZE WHAT YOU HAVE UNTIL YOU LOSE IT.

What’s your lesson learnt?",2020-03-21 17:24:55,0,0,Twitter for iPhone,127,1146469094918643713,walkinonlineksi,Walk_In_Online-ksi,2019-07-03 17:21:47,"KUMASI BRANCH. Walk-in-online, is a clothing & accessory store. Kumasi Branch at Maxima - 0547662706. Accra Branch at East Legon, @walkinonlinegh 0540306824",6499,4911,"Kumasi - maxima, Ghana",1221,False,https://t.co/5is1blQNrm,,Yes
1241415502846660609,I just had like a ten minute conversation with someone’s about the corona and I only said like 3 words lmaooo,2020-03-21 17:24:54,0,0,Twitter for iPhone,109,1100982373464920065,_MLegend1,99baby🎭,2019-02-28 04:53:47,have FAITH defeat FEAR💢 •.• Jeremiah 29:11 - Joshua 1:9 - Romans 8:18-25 - Isaiah 43:18-19,63,98,Sc: MoisesLegends        E=mc2,3081,False,,,No
1241415502808805376,@makemytrip If You wish to cancel this booking would not get any refund as per policy set by ( air+ hotel+ transpor… https://t.co/t0Ry02QDM9,2020-03-21 17:24:54,0,0,Twitter for iPhone,140,794598884844572672,vikas_1aggarwal,Vikas Aggarwal,2016-11-04 17:55:11,,27,49,"New Delhi, India",113,False,,,No
1241415502494199808,@Pahadi_Hindu Jo haan bihar se aye the apne parents K sath..  They are also suspected to be having corona virus.,2020-03-21 17:24:54,0,0,Twitter for Android,112,860510592590905345,NehaBorah1,Neha Borah🇮🇳 💯follow 🔙,2017-05-05 15:04:47,"PROUD-INDIAN🇮🇳
👧#Armybrat #student
 #Shivaholic🔱
 instagram : n.borah",1497,871,"Guwahati, India",7530,False,,,No
1241415501131087872,@JoeBiden Coronavirus is hurtful to corona beer company.  Please use approved official name Covid19.,2020-03-21 17:24:54,0,0,Twitter for iPhone,100,1181418033803337728,cavemanjones2,cavemanjones,2019-10-08 03:56:51,"Legit climate change survivor. Recently thawed, more recently escaped. We’re now glimpsing the Great Awakening of Man. #Autist #USN #Cult45 #QAnon #LawOfOne",2221,3059,Chihuahuan Desert,18556,False,,,No
1241415500837597184,didn’t know med students are immune to corona,2020-03-21 17:24:54,0,0,Twitter for iPhone,45,331924700,Nouli,//,2011-07-08 23:07:10,🦋,1836,693,,65398,False,,,No
1241415500661288960,"Corona Dashboard by @MoHFW_GUJARAT

For any doubt or help do visit this site. Don't believe in rumour… https://t.co/VcvmgYXLZ8",2020-03-21 17:24:54,0,0,Twitter for Android,126,304936920,Harsh4Uever,🇮🇳Ħᵃⓡ𝐒Ħ🇮🇳,2011-05-25 11:00:09,"LEO | DATA scientist #AI #ML #Python #Tableau
Indian by birth,religion, caste and nationality. when it comes to leadership i only trust MODI | खबरी",4024,3744,Isolation पर है अपुन 😝,36696,False,,,No
1241415500002988033,China Tries To Re-Brand Itself As The Hero Of The Corona Pandemic https://t.co/vQ0TdQROFG,2020-03-21 17:24:54,0,0,Twitter for iPhone,89,342308570,JoyceMarie813,"Sunshine Hill Cat Rescue/Sanctuary,Inc.",2011-07-25 20:16:22,"😄-MAGA❤️- PLEASE SUPPORT my rescue/sanctuary of Sr.dogs & 79 spayed/neutered cats.Desperately need Coyote fencing. Please help/donate,if possible.Thank you.❤️",699,703,"Pasco,Florida",13417,False,https://t.co/eHWiANoC3B,,Yes
1241415498841165826,@thenataliejane I think the ‘London’ narrative has been dangerous. Yes it probably is concentrated there for now...… https://t.co/PjfLpIaDco,2020-03-21 17:24:53,0,0,Twitter for iPhone,140,110421389,HallyGolightly,Hally,2010-02-01 13:51:07,Academia's Liz Lemon. Human to Aubrey the Dachshund. Collector of mugs. I want a sarcasm font.,1382,1967,,47830,False,,,No
1241415497788215296,"A whole new level of corona testing.
Only needs 7 minutes. Innovation, efficiency and effectifity at it's best. Sou… https://t.co/IQO05w8bgn",2020-03-21 17:24:53,0,0,Twitter for Android,140,51357505,sitayps,Siti Ayu Prameswari,2009-06-27 05:32:03,Sustainability 🌱🌳🌲,281,385,,3888,False,,,No
1241415496970293248,THE JOKER IS CRAZY ENOUGH TO TAKE ON THE BATMAN BUT NOT CRAZY ENOUGH TO CATCH CORONA https://t.co/y5TrqdjVwc,2020-03-21 17:24:53,0,0,Twitter for iPhone,108,1209946353213665280,rrangel__9,Román,2019-12-25 21:17:54,I like pop culture.,40,87,,1675,False,,,No
1241415495443779585,Amir keep calling my baby “Da Corona Baby”😂🥴,2020-03-21 17:24:53,0,0,Twitter for iPhone,44,43909681,Darrenae_,A.S.D. x 2,2009-06-01 16:01:42,A’Nai Storm💜 A’Sir Sahir💚,667,308,"Philadelphia, PA",56461,False,,,No
