id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1249366491104870409,Delhities right know after corona then earthquake and then listening ki 29th april ko asteroid aa raha hai.........… https://t.co/vnc1eTyKjC,2020-04-12 15:59:18,0,0,Twitter for Android,140,1341949620,ashutosh_nishu,Ashutosh Pathak,2013-04-10 13:49:52,I’ve learned I don’t know anything.  Have also learned that people will pay for what I know. | Bhakts & Islamophobic please stay away from my Timeline | 100% FB,6665,6810,Mumbai,35245,False,,,No
1249366490048090112,@AajKamranKhan Swedish plan of herd immunity is the best way to tackle corona.We should also follow this,2020-04-12 15:59:17,0,0,Twitter for Android,104,995527151779803136,Sherdil01907973,Sherdil,2018-05-13 04:52:23,"jutt by cast,pakistani muslim by creed,PAKISTAN zindabad.May ALLAH protect protectors of my land.amen",527,716,Pakistan,10949,False,,,No
1249366488441597952,@ntvkenya Didn’t we tell you Corona is Male,2020-04-12 15:59:17,0,0,Twitter for iPhone,43,766285405310357504,Ghettoq53463759,Ghettoqueen,2016-08-18 14:47:32,"after I learned the word literate&illiterate from Kenyan As is a match ,I'm proud that my illiterate illiteracy is polished👊🏿",1610,2293,Ghetto Located,68766,False,,,No
1249366485962829824,I pray my enemies die of corona virus 🦠 😷,2020-04-12 15:59:17,0,0,Twitter for iPhone,41,1120695751871467521,JavierDrumms,Stickmen of the drums,2019-04-23 14:27:43,Fundador y baterista de Stickmen ❌ Politólogo y Sociólogo en formación en Universidad Humanitas y UNAM FCPyS ❌ MRA ❌Fan #1 de los Tweets de Paty Navidad,80,495,Ciudad de México,1815,False,,,No
1249366483836252160,Corona Buster Review (Dawud Islam): Make Money Online Fast? https://t.co/mtEMWJ5kqA,2020-04-12 15:59:16,0,0,IFTTT,83,3200970000,peterduong19,Edward Duong,2015-05-17 10:53:45,Just a full-time affiliate marketer making a living from home. Click on the link below to see my journey and my results with #AffiliateMarketing 👇,776,2095,Australia,993,False,https://t.co/yE2nddwQbW,,Yes
1249366481709568000,@kyeerirv @KSeolhyun95 Awas corona..,2020-04-12 15:59:16,0,0,Twitter for Android,36,814850571689607168,LayZYX_EXO,Lay,2016-12-30 15:08:10,"(RP) Lay / Zhang Yixing (张艺兴) From EXO | Main Dancer, Actor, Producer of my solo albums (Bahasa, English, 中文) - known as Nathan at @Vaporgency and @RumahDulu",197,127,People's Republic of China,4164,False,https://t.co/giHf4IIK8c,,Yes
1249366481269383168,Had to hit my mustache yesterday. I couldn’t take it anymore 😭😭 corona please go away.!,2020-04-12 15:59:15,0,0,Twitter for iPhone,87,3240470587,ThickiiWilliamZ,Young Fever🕊🔥,2015-06-09 04:17:56,Real Fat Girl Shit😋🌮,646,598,🏡707|504|713|205|??,4860,False,,,No
1249366477246996481,"@Jhagra sir
Kindly have a look here. Compromising the economical condition of the health care workers will adversel… https://t.co/QiL35UH7ch",2020-04-12 15:59:14,0,0,Twitter for Android,140,737672751335505920,vickikhan15,waqas khan,2016-05-31 15:51:04,"‏‏‏مرچی اینڈ
ویلا ڈاکٹر۔۔
 
⚽ ®Hala Madrid",119,458,"Peshawar, Pakistan",897,False,,,No
1249366476705808384,"@NoContextTrek @SushiPharmer (In case anyone doesn't realize it, he is referring to the corona of a star) https://t.co/yghjxpUXbZ",2020-04-12 15:59:14,0,0,Twitter Web App,129,14875822,ian_ruotsala,Ian Ruotsala,2008-05-23 01:24:43,"Autistic polymath, nerd, system-maker.",367,1236,"Mesa, AZ, US",11193,False,https://t.co/G7QFT1LmK7,,Yes
1249366476135346177,"#बाबासाहब_का_मिशन_अधूराSocial distancing/Untouchability, imposed by Corona will end with It. But Hinduism’ untoucha… https://t.co/Jk8Au6Sl6Y",2020-04-12 15:59:14,0,0,Twitter Web App,140,2461859502,rokhtalk,ADD,2014-04-24 16:00:17,,5,24,,2731,False,,,No
1249366475405692928,I had about 5 idiots blocking me after I proved their sad &amp; pathetic conspiracy theories wrong. It was a self contr… https://t.co/wUkDzKnUQ8,2020-04-12 15:59:14,0,0,Twitter for Android,144,1185257125225926662,MyAlienMusings,My Alien Musings,2019-10-18 18:11:50,"It is what it is, and you've got to do what you've got to do.",12,53,Just open the blinds.,1036,False,https://t.co/gKXQDuhDfV,,Yes
1249366475040792576,Business Update my business will be going ahead however it is on hold and. A new official trading date will be set… https://t.co/g2LuWgXKYf,2020-04-12 15:59:14,0,0,Twitter for Android,139,1015185979198574592,danielhall2018,Daniel Hall,2018-07-06 10:49:33,Daniel Hall(born 25 March 1989) is  self employed and founder of Dan's Print And Design,301,841,"Scunthorpe, England",1745,False,https://t.co/qBJO0xWiPf,,Yes
1249366472624951298,"In 10 years, our children or grand children will ask us, why did you lockdown the world and ruin our economy becaus… https://t.co/oyG6WLLGeV",2020-04-12 15:59:13,0,0,Twitter for iPhone,140,464998377,GoonerEngler,𝕚𝔻𝕒𝕧𝕚𝕕,2012-01-15 21:09:05,"🇮🇸🇩🇪🇸🇪🇬🇧Ⓜ️ Father, entrepreneur and Gooner from London, Malmö & Reykjavik. #Golf #Football #GoonerFamily #Politics",751,279,,30192,False,,,No
1249366462919331841,"@zittokabwe @TheCitizenTZ To really defeat this tragedy corona, decision makers need to break some 'status quo' tab… https://t.co/1zM4BmOasH",2020-04-12 15:59:11,0,0,Twitter Web App,140,1035040603904659457,GSweetsenses,MUOGOPA CORONA,2018-08-30 05:44:44,,11,84,,25,False,,,No
1249366461778292736,"@silverkey741 @inaya_imam @brajeshlive But USA , ITALY , SPAIN ,CHINA medical facilities is topmost but they failur… https://t.co/8lVkIEPfk5",2020-04-12 15:59:11,0,0,Twitter for Android,140,912760931091746816,AyushMi58381282,Ayush Mishra,2017-09-26 19:28:59,"#statistician #patriotic   , views are personal",67,314,"Lucknow, India",519,False,,,No
1249366454023192577,"@SimplyBerry Seems Corona-esque but since we're quarantined together, I'd allow it. lol",2020-04-12 15:59:09,0,0,Twitter Web App,87,14206769,lyneka,lyneka little,2008-03-24 11:37:23,"Pursuant of happiness, grace and a range of emotions.   I do stuff.  Check out @apresjosephine. Formerly @WSJ, @ABCNEWS, @Mainstreet and etc al",2341,1194,"Paris, France",80876,False,https://t.co/lE7mfOX3Pd,,Yes
1249366452781580288,Coming Soon (2021) post Corona Virus has plans on halt !,2020-04-12 15:59:09,0,0,Twitter for iPhone,56,1221899797591924738,printheatwave,heatwaveprinting,2020-01-27 20:56:42,,0,0,,1,False,,,No
1249366450361577472,"The best part of waking up , is knowing you two are right by my side. 🌻👑🔐💕
•
•
•
#Family #Love #GirlMom #GirlDad… https://t.co/gnMgtlNQHN",2020-04-12 15:59:08,0,0,Instagram,137,127667898,iTs_MayDaee,Dae Owens,2010-03-29 22:38:15,"Takinq every breath ; like its my last #DoItForTony 
Gemini. May 27. 90's baby.
Failure is NOT an option #ODU16
B.eautiful A.mbitious D.riven
iG: @iTs_MayDaee",522,447,8o4SevenFive,7469,False,,,No
1249366450101456896,"I feel like AEW kinda mastered this no audience thing. Even when all this  corona stuff is over, maybe they should… https://t.co/GUTIYR1Ea0",2020-04-12 15:59:08,0,0,Twitter for Android,139,1211715300715945984,SupermanDayOff,Hispanic! At The Disco,2019-12-30 18:27:20,,95,540,Home of the Misfits,2368,False,,,No
1249366444946550784,@BreitbartNews He was reading the Hollywood memo... Typed on a Corona typewriter... By Madonna.. their high prieste… https://t.co/NxqVnJe75i,2020-04-12 15:59:07,0,0,Twitter Web App,140,1221201637571624960,RobertToddKeit1,Robert Todd Keith,2020-01-25 22:42:25,Be the Light that shines.. not the Darkness that binds,9,41,,268,False,,,No
1249366444938149888,"Dear 2020, 
You gave us #Bushfires #WW3Rumours #MarketsCrash #Coronavirus #Earthquake in this short time. 
By seein… https://t.co/ASnMNRcHa3",2020-04-12 15:59:07,0,0,Twitter for iPhone,140,972531452133892101,The_Medhavi,Medhavi,2018-03-10 17:55:41,,122,726,"Bengaluru, India",2907,False,,,No
1249366443583590404,Very Alarming Situation that in frontfoot our Paramedical staff is fighting with Corona many are affacted at Khi ho… https://t.co/gmhV9HjiiA,2020-04-12 15:59:06,0,0,Twitter for Android,140,376676464,PerveizAhmed,PERVEIZ BANBHAN,2011-09-20 09:30:26,"I am development professional social,water professional activist,Human Right activist/working in Water refrms /world bank Suported in irigation reforms in sindh",2663,4965,Hyderabad,5003,False,https://t.co/wYntnymwzX,,Yes
1249366442795024384,It was Sunday and it was scorching but there was a big line outside of hbl for ehaaas payments. You can ridicule IK… https://t.co/n1Tls1PWUH,2020-04-12 15:59:06,0,0,Twitter for Android,140,85252630,ahsanzawar,Ahsan,2009-10-26 06:23:23,"I tweet opinions on cricket, movies, Pak Music and just about everything. Can bowl doosra, sports lover. Finance professional by career and loves to teach.",1389,364,N 6°54' 0'' / E 79°54' 0'',44810,False,,,No
1249366442233008128,Happy Easter!!!😆😆😆 I cant believe God created Corona virus and is going to kill millions of people and ruin so many… https://t.co/JHV2fBqKVI,2020-04-12 15:59:06,0,0,Twitter for iPhone,140,1243821481471217664,theogbird,🆓🐧,2020-03-28 08:45:38,stuffed bird pov,3,15,,157,False,,,No
1249366442035773449,"@Jumpstrr @evssofficial_ @fatherdmw555 Computer Guru, how are dealing with this Corona",2020-04-12 15:59:06,0,0,Twitter for Android,86,1248278549817184256,Ibrahim42902877,Ibrahim Shuaib,2020-04-09 15:56:36,"Legal Practitioner, Head of Chambers Ariyoosu & Co, Director, Legal Unit Grand-Charity Youth Development, Lecturer, School of Law, Kwara CAILS",12,30,,3,False,,,No
1249366440525942784,.@corona make a poll for ppl to choose ur new name,2020-04-12 15:59:06,0,0,Twitter for iPhone,50,801988503911469060,passionquietly,sigh chic 👄🧠👁,2016-11-25 03:18:54,(re)tired rocket surgeon. fabstinent. mostly nonsense. too nutty to function. leaning into the end of the world 🎉 only white ppl shower daily -naya rivera,36,124,ordacity,10584,False,https://t.co/zBJN6vMict,,Yes
1249366437644435467,"@1AmyChew I’m not sure why this article omitted it, but the study also suggested that even though they could find c… https://t.co/wA7nnIHQ5i",2020-04-12 15:59:05,0,0,Twitter for iPhone,140,880112968209506308,ktizzle72,Keith,2017-06-28 17:17:38,,0,27,,547,False,,,No
1249366434045722626,I can get use too this corona it’s canceling all the expensive shit 😂😂😂😂😂😂,2020-04-12 15:59:04,0,0,Twitter for iPhone,74,2445727629,1500Jake,money jake,2014-03-29 23:36:49,,2551,1341, #LMGshit,26261,False,,,No
1249366434041311232,@Inthecat @capseyes_cappy @_JacktheRambler @johnny_sd @meganamram @daveanthony That's breaking the social distancin… https://t.co/JpPbiHW21I,2020-04-12 15:59:04,0,0,Twitter Web App,140,148738039,lynnemurphy1,💧Lynne Murphy,2010-05-27 13:39:54,"Human rights are not negotiable, we're all born with them. Permanent protection. End indefinite detention. #bringthemhere #GameOver #Manus #Nauru & Australia.",3345,849,,26851,False,,,No
1249366432548376577,@kingsleyrealz Bro pls I need common 5h ..am very very broke and we weren't paid last month salary due to the Corona virus,2020-04-12 15:59:04,0,0,Twitter Web App,122,1065837668368637952,IgbayilolaAyeni,That Ondo/Ekiti boy,2018-11-23 05:21:17,Cool dude .....future hubby,220,1113,,4772,False,,,No
1249366431998906368,@IncomeTaxIndia Together we can mitigate impact of Corona. Vulnerables need our support to mitigate the impact. Great work.👏👏👏,2020-04-12 15:59:04,0,0,Twitter for iPhone,126,2532514969,sureshyadavosdp,SURESH YADAV,2014-05-29 11:51:08,"IRS-An Indian who cares for both local and global https://t.co/EzHZfN0LzP /IT, Egov, Climate, Innovative ideas 4 development. Tweets are personal .RTs- Not endorsement.",323,986,"SAIS, JHU,Washington DC.",686,False,,,No
1249366431856070658,"Amidst CORONA and its reach, these deaths will be just be invisbilised - and, if it does make news, we also conveni… https://t.co/hlBkcFFMwb",2020-04-12 15:59:04,0,0,Twitter Web App,140,4759254914,CB_Aman,Aman,2016-01-14 18:22:13,"Learning about law, hegemony, conflict and other things.",815,1609,,4348,False,https://t.co/GHQ8L7SjwY,,Yes
1249366426013466625,Corona-virus jeopardizing Kashmiris' long-awaited freedom: IOK https://t.co/3loVnBipZu,2020-04-12 15:59:02,0,0,dlvr.it,86,978371601598156800,UrduPointEng,UrduPoint English News,2018-03-26 20:42:21,18 Successful Years of Publication. For Urdu News Please follow @DailyUrduPoint,8638,0,Pakistan and Dubai,33157,False,https://t.co/9B1eD0uzNG,,Yes
