id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1244154315511599104,HEADLINE: the economy is on the rise! 2019 B.C. (before corona),2020-03-29 06:47:58,0,0,Twitter for iPhone,63,1080658413913284616,jujliandao,jujudoo the goo,2019-01-03 02:53:38,soup makr   @juliusmathisdao,18,32,"New York, USA",208,False,,,No
1244154313502425088,"Now have the time  .... Every one pray teel the god ,,,,, god can help every body corona ,,,,,,yea Allah you help every Muslim,,,?",2020-03-29 06:47:58,0,0,Twitter for iPhone,130,1031507008455933952,AnisMuh65951617,Anis Muhammad,2018-08-20 11:43:30,Thanks,0,23,"Comilla, Bangladesh",45,False,,,No
1244154312307036160,"Director, actor #ponvannan donates ₹25k to #FEFSI to help film industry workers suffering because of the… https://t.co/fJZnuM7zz1",2020-03-29 06:47:57,0,0,Twitter for Android,129,771236123083321346,PromoteCinema,PromoteCinema,2016-09-01 06:39:55,,1174,796,"Tamil Nadu, India",7535,False,,,No
1244154311313154048,If Queen Elizabeth can contact Corona virus after all the do's and don't then Nigeria is in the has of God. #QueenElizabeth @JoeOkpara_,2020-03-29 06:47:57,0,0,Twitter for Android,135,882988601063112705,dymondview,Blessing Sanctus,2017-07-06 15:44:22,"🇳🇬
A passionate female photographer
Relationship Blogger",80,14,"Lagos, Nigeria",3509,False,https://t.co/WpN06XA5wq,,Yes
1244154310973427712,Yaz I woke up thinking “Engabe kuphushwa siphi isimoko la ezweni with this Corona shandis”. What is being laundered… https://t.co/NwVcFZAVe8,2020-03-29 06:47:57,0,0,Twitter for iPhone,140,1291983648,KingHoward_Durb,King Howard,2013-03-23 17:17:27,Sunset 🌅 Explorer. Sunset Genius 🌇@nuznastyink_dbn on Instagram,134,142,"Umgababa🌊 , South Africa ",2459,False,,,No
1244154310503497728,@sagarikaghose @washingtonpost You are appearing to be fool what has happened in America China Italy Spain. Has cor… https://t.co/DahiCGx2RH,2020-03-29 06:47:57,0,0,Twitter for Android,140,2420790103,kapoorvkm,v k kapoor,2014-03-31 16:30:36,,9,96,"Varanasi, Uttar Pradesh",583,False,http://t.co/SG6wQyEgq5,,Yes
1244154310486827008,"@WilliamsRuto Bro, umenyamaza sana. I now believe your word. "". REGGAE MUST STOP.."" Please come out and say "". CORO… https://t.co/FHwgsWsR5p",2020-03-29 06:47:57,0,0,Twitter for Android,140,2977688392,peter_musumba,Peter GK Musumba.,2015-01-14 06:22:08,RELAX!!!!!!! God is in control.,489,2093,Emuhaya Vihiga county.,6077,False,,,No
1244154309811376129,#ArrestKejariwal this situation of people migrating is only and only because of @ArvindKejriwal.....shame on him...… https://t.co/QoKoYRhWTf,2020-03-29 06:47:57,0,0,Twitter Web App,140,1174239541,sim_seth,simran seth,2013-02-13 07:27:22,,37,74, Mumbai,1341,False,,,No
1244154309627064320,"surely you can shake the world in a gentle way, corona did it in the year 2020",2020-03-29 06:47:57,0,0,Twitter Web App,78,1100908110,chaokitonga,kitonga,2013-01-18 13:02:00,Things must always be done the right way. #History teacher**.,69,347,,261,False,,,No
1244154309446479872,IM SICK OF MY MOM &amp; ALL OF MY TIAS TEXTING ME THE SAME CORONA VIRUS INFO AND PRAYERS ALL DAY EVERYDAY. 😪,2020-03-29 06:47:57,0,0,Twitter for iPhone,108,832394875,_CalmLikaBomb,Kendra🦠💉🦷,2012-09-19 02:44:10,I'm too swift on my toes to get caught up with you hoes,455,363,AZ,27718,False,,,No
1244154308876062720,Hi Mayor @VicoSotto hope we can get an update sa number ng positive cases of Corona Virus sa ating siyudad everyday… https://t.co/jhvEJhn0EI,2020-03-29 06:47:57,0,0,Twitter for Android,140,919893343949045760,Gina5692,Gina,2017-10-16 11:50:38,,1,42,,120,False,,,No
1244154308628819969,I wanna visit my irl but this fucking Corona shit gotta keep me locked in,2020-03-29 06:47:57,0,0,Twitter Web App,73,1066533009317392385,likerxses,"♡ juniper ♡ , ia",2018-11-25 03:24:19,"• i wanna be the girl u fall asleep on call with • ia • ""now thats a dame!"" - connor fortnite king •",342,529,she/her/they ~ lesbian♡ ~ 15,69363,False,,,No
1244154306971848709,"@strugglestreets Sir, we're in the process of issuing credit shell for customers who are booked to travel before/on… https://t.co/LOtBTlQcTa",2020-03-29 06:47:56,0,0,OneDirect Suite,140,1467228402,IndiGo6E,IndiGo,2013-05-29 13:16:15,"Welcome to the official Twitter handle of IndiGo, India’s largest low-cost carrier that operates 1500 daily flights to 87 destinations.",237697,23,,362601,True,https://t.co/7YljqkNb8r,,Yes
1244154302261673985,@cnni Chinese woman spreading corona virus in a very systematic way as directed by the PRC President Xi Jinping... https://t.co/aZGVGNRJ2Y,2020-03-29 06:47:55,0,0,Twitter Web App,138,763390621,BeKb24,Kamal Bisht,2012-08-17 09:37:38,Rule sooner or later,75,1333,"Chandigarh, India",1420,False,,,No
1244154298667167746,"India #INDIA #CoronaUpdate 
March 29 till noon
Among 1040 #corona patients in India 
115 to 120 Covid positive case… https://t.co/AN2TdPC24S",2020-03-29 06:47:54,0,0,Twitter Web App,140,122669824,Aneesh_Bhaskar,Corona Updates,2010-03-13 13:44:49,🇮🇳 Son | Hubby | Lecturer | Mechanical Er | Bearded Scorpion | Dude wit no regrets | CapeComorin |,390,318,"Thiruvattaru, India",1154,False,,,No
1244154296461123585,"@WellenceMujuru They all acting like we playing hide and seek with it, like Corona is still counting and will start to seek on monday😧",2020-03-29 06:47:54,0,0,Twitter Web App,134,609081823,TariChaza,Tari,2012-06-15 13:02:49,©creative adams I #CA,71,76,,2416,False,,,No
1244154296146333696,Uttarakhand govt is appointing P.WD computer operator for corona control room at tehsils during lock down. These em… https://t.co/s9mPL33lSO,2020-03-29 06:47:54,0,0,Twitter Web App,140,1174920465342578689,Himansh93199022,Himanshu Nautiyal,2019-09-20 05:37:36,"I live in Uttarakhand, Here I love to express myself by writing articles and stories.",1,29,,18,False,,,No
1244154292661092352,@KSIOlajidebt Look at my wrist Corona,2020-03-29 06:47:53,0,0,Twitter for iPhone,37,1243908078669611008,usaksuti,Usaksuti,2020-03-28 14:29:40,HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI HI H,2,19,,10,False,,,No
1244154290844979200,"Downside: #Corona is Ebola for the rich.
Upside: Corona reduces global inequality. 
@BrankoMilan tells us how.
https://t.co/sc6eHmQoyn",2020-03-29 06:47:52,0,0,Twitter Web App,134,224352956,DetlefGuertler,Detlef Guertler,2010-12-08 19:46:45,"Leser, Schreiber und Denker in Marbella, Berlin und Rüschlikon",1141,1164,,20190,False,https://t.co/yoxFCf3PnG,,Yes
1244154290546954241,@iHrithik @HotstarVIP @neerajpofficial @kaykaymenon02 I saw the series after seeing your tweet.. wonderful exeperie… https://t.co/OmAboL3nkF,2020-03-29 06:47:52,0,0,Twitter for iPhone,140,709365638,Moulikshah1009,Moulik shah,2012-07-21 18:17:11,Passionate about everything. the only goal is to make every one wealthy... social worker.,366,759,Mumbai,2084,False,https://t.co/eFTtLquO3I,,Yes
1244154289632579584,@IACAbhi It's time to unite and fight against corona...not to do politics everytime....,2020-03-29 06:47:52,0,0,Twitter for Android,87,4208918679,RealGulshan7,Gulshan Varshney,2015-11-17 10:22:14,,10,58,,45,False,,,No
1244154288533839872,low key scared corona virus making our family broke and i need to fuckin AGE faster so i can WORK,2020-03-29 06:47:52,0,0,Twitter for iPhone,97,1227068984358526976,SanityOnlyFans,',2020-02-11 03:17:03,sanity is me yes me like dead by daylight me sanity yes me is yes me yes me sanity me memes with yes here now yay sanity it ben 2 months,65,50,gameing,341,False,https://t.co/acjpv9j2eR,,Yes
1244154286969253889,@NihalKirnalli @blsanthosh let's start blaming corona virus not the people who are on the roads.,2020-03-29 06:47:51,0,0,Twitter for Android,96,708010371089444866,Abhishek_kaafir,Abhishek(كاف~श्लोक),2016-03-10 19:23:21,ideology is the principal obstacle to human liberation.,99,846,"प्रयागराज, भारत",7616,False,,,No
1244154284465364992,@fnaqvi99 @maahahs @kanzahrashid What? Its true she made the worst daal the other day. My mom said we were likely t… https://t.co/QiNyaDAZMG,2020-03-29 06:47:51,0,0,Twitter for iPhone,140,1152334641480851456,arhez_qinav,𝒵𝑒𝒽𝓇𝒶 🍒,2019-07-19 21:49:22,🇵🇰👨‍👩‍👦 // flip flopping bw 2 identities // یا علی,169,216,"Chicago, IL",766,False,,,No
1244154284272386048,"if corona was just one big dream, i wouldn’t be surprised",2020-03-29 06:47:51,0,0,Twitter for iPhone,57,1332674078,CocoBumba,CocoBumba,2013-04-06 23:05:24,:),9,238,,33,False,,,No
1244154281680236544,@BDUTT Toh madam dande chala de kya?? Shut up your nonsense .whenever India is in a war like situation she helps th… https://t.co/IwLI15iUMc,2020-03-29 06:47:50,0,0,Twitter Web App,140,1225999071296405504,jon_snowish,Snowish Jon,2020-02-08 04:25:47,,16,42,,383,False,,,No
1244154280354951170,"@puffpuffnopizaz I'm sorry. I think about your truck everyday. 😕

I just got a case of hot dogs and buns from a pla… https://t.co/BeNDk0VxGj",2020-03-29 06:47:50,0,0,Twitter for Android,140,3963677894,AnarchoThrash,🏴❤Anarcho-Femme🖤✊,2015-10-21 00:52:43,"🏴 or Death * #Decolonization* Pagan 🌎* Valkerie * LGBT 'n shit *
🎼🎶Thrash Metal Revolutionary🎵 🎼*
* Cook * Dedicated Leftist * Der Autonomiesucher *",102,191,"Colorado, USA",2476,False,,,No
1244154279125872642,Please help pmcaresfund ...for fighting corona virus https://t.co/u8S3RmF3Nf,2020-03-29 06:47:50,0,0,Twitter for Android,76,1244070480794902529,KAMALNA64219709,KAMAL NAYAK,2020-03-29 01:15:07,rourkela odisha,1,21,,1,False,,,No
1244154277557231616,@brianleebrown11 @tinastullracing @GraceTruthQ Trump said specifically that it was NOT for Corona patients,2020-03-29 06:47:49,0,0,Twitter for Android,106,48563087,drippingtape,🐸~⁓ ᚩᶉôġ ⑰f ℒíg♄♱ ⁓~🐸,2009-06-19 01:21:19,"Truth Seeking Frog of Light,
Blowing the 🎺 of The Great Awakening.

Bioluminescent when fed w/ friendly discussion of divergent oqinions.

Be Good",1737,1146,⑰,5520,False,https://t.co/wDZeL7T6zW,,Yes
1244154275049148416,Ima hit the barber in the am Idc if corona get me at this point enough is enough,2020-03-29 06:47:49,0,0,Twitter for iPhone,80,732627593896300545,LordRockwell305,Kool Kid 🦂🔮📿🇧🇿🇨🇺,2016-05-17 17:43:24,I make music & play cod TronWorld 👑 #elegua,4061,969,Vice city,52746,False,https://t.co/U7mlsdPBoC,,Yes
1244154274428473344,"The Plannedemic – Ben Garrison Cartoon
A Plan you can’t trust!  The corona virus is real, but we’ve had many waves… https://t.co/r7Dt7as5Y3",2020-03-29 06:47:48,0,0,Conservative Daily News,139,74945157,CDNnow,Rich Mitchell,2009-09-17 05:52:48,"Editor-in-chief at CDN covering #2020Election - Unabashedly #Conservative, 100% sarcastic, 3rd gen #military #veteran . #KAG #tcot #MAGA #2A",8818,3320,USA,181107,False,https://t.co/o67L88tsic,,Yes
1244154273925140482,@PMOIndia I think hme survey krna chaiye pure desh me aur jitne cases corona positive aaye unhe alg rkhe taki aur V… https://t.co/Fc8F2a81uO,2020-03-29 06:47:48,0,0,Twitter for Android,140,1244145199154167808,Butterf47088174,Butterfly🦋,2020-03-29 06:12:30,selfmotiveter girl🤞,0,2,,1,False,,,No
1244154271437852673,"MATH &amp; READING BUNDLE PACK (CORONA VIRUS) Distant Learning https://t.co/WUo06fSRyh 

#BillieEilishisoverparty",2020-03-29 06:47:48,0,0,Twitter Web App,113,1166947593966039041,Edutechkid2,Edutechkid,2019-08-29 05:36:10,"Artist/Designer/Teacher in El Paso, Texas.
#TwitterPhilanthropy
#LoveHookEdu
$TheWisetea",257,2102,"El Paso, Texas",408,False,https://t.co/bsKmL1V0zx,,Yes
1244154270988914688,MIDDLE FINGERS X SANSTORM FUK U CORONA RHATS HOTTTTTT,2020-03-29 06:47:48,0,0,Twitter for iPhone,53,2728335570,roland31333,Roland (10%) 🔜Quarantine🔜 ESCAPE 2020,2014-08-13 03:15:11,🇨🇦 FUCK ME UP ON A SPIRITUAL LEVEL - THROW YOUR X UP - GOOD THINGS FALL APART - GUD VIBRATIONS - PLUR POLICE - DARKSIDE - REMEMBER,126,238,"Los Angeles, CA",2435,False,https://t.co/NHpsNjFwS1,,Yes
1244154270821253128,What is the status of ur state over Corona virus? Mine zero infected may we all b safe. Ameen,2020-03-29 06:47:48,0,0,Twitter for Android,93,1192016592613195777,Nafada11,Yussif S.Y,2019-11-06 09:51:59,An Economist with Automobile experience.,23,86,"Yola, Nigeria",310,False,https://t.co/enFmHV78j2,,Yes
1244154264756187136,"#MannKiBaat
PM Modi interacts with citizens who have battled COVID-19 so far. One of them was Mr. Ram who followed… https://t.co/xiSxbMjQ2b",2020-03-29 06:47:46,0,0,Twitter for Android,139,1018900237673525250,anilverma_07,Anil Verma,2018-07-16 16:48:41,Computer Science Engineer || Blogger,5,186,"Hamirpur, India",42,False,https://t.co/F8gSPrCDJy,,Yes
1244154263510499328,@thesuniljain But it didn't protect her from Corona 😀,2020-03-29 06:47:46,0,0,Twitter Web App,53,947843713560170496,Ra_ra_ra_hul,Rahul Warrier,2018-01-01 14:55:26,A Finance professional with deep interest in macroeconomics,26,53,India,1143,False,,,No
1244154263032352768,"Since Yoongi said it!
It will happen
A concert will happen very soon
Corona will stop spreading &amp; everything will r… https://t.co/AAnFDuEMys",2020-03-29 06:47:46,0,0,Twitter for Android,144,732951202275725312,KanikaMudaliar,[hiatus],2016-05-18 15:09:19,Extremely ignorant or dangerously self aware,418,82,,15274,False,,,No
1244154262893912064,@DevinMadson @tadethompson Annnnnd now it will always be my corona. Thank you Devin. 😁,2020-03-29 06:47:46,0,0,Twitter for iPad,86,3342621,BethTabler,Elizabeth Tabler,2007-04-03 17:28:26,"#bookblogger Loves Coffee, German cabbage, and pie, separately. Home of #indiespotlight Reviewer for #SPFBO5 on Team Qwillery and reviewer for @GrimDarkMag",7346,8039,"Portland, OR",18857,False,https://t.co/I51rbca1jL,,Yes
1244154261711147013,"@CruiseForever_ Cbn give 5 cr for vote for not, but he gives only 10 L for Ap for corona😤🤧🤧🤧",2020-03-29 06:47:45,0,0,Twitter for Android,92,4192334054,ysjagan_srinu,Srinivas Reddy,2015-11-10 17:04:10,Devotee of Ys Jagan Mohan Reddy,4,541,Hyderabad,469,False,,,No
1244154257290346496,"Its obvious we can not bring the dead to life, but doing #lockdown without any good plans will leads the poorest gr… https://t.co/gemdsr8gO8",2020-03-29 06:47:44,0,0,Twitter for Android,140,1183266497579245568,maplehijau,Rusa Merah,2019-10-13 06:21:42,Memayu Hayuning Buana,1343,1492,"DKI Jakarta, Indonesia",1773,False,https://t.co/nkkRZYnXU4,,Yes
1244154256539574274,"@KAILAASAsurreyc @SriNithyananda @SHRIKAILASA Healing for Corona virus.
Avatar himself fasting for heal the Corona… https://t.co/cE3jH7BVDh",2020-03-29 06:47:44,1,1,Twitter Web App,139,1107291927613857797,MKuttiannan,Ma Nithya Ragananda Kuttiannan,2019-03-17 14:45:42,I'm Paramashiva,47,17,,315,False,,,No
1244154256191631362,@ReallySwara @kanhaiyakumar @jigneshmevani80 @HardikPatel_  in this hour of need and support where are all of you n… https://t.co/nBMRxKySqA,2020-03-29 06:47:44,0,0,Twitter for Android,140,1066315897,SUSHANTBERI,Sushant Beri,2013-01-06 18:01:37,"Chartered Accountant,
Swayamsevak , Proud Hindu Nationalist",104,64,India,4621,False,https://t.co/WvNDB44CYg,,Yes
1244154255801487360,@NCDCgov @AlikoDangoteFdn @LSMOH @AlikoDangote @GarShehu @DrEOEhanire @ProfAkinAbayomi @channelstv @AIT_Online… https://t.co/AtbdsmEqto,2020-03-29 06:47:44,0,0,Twitter for Android,135,1180601220555296768,TahreeU,Tahree_Ugo,2019-10-05 21:51:25,you can't frown or be stranded when I'm around. I'm full of humour and ideas,4,36,,11,False,,,No
1244154255017213952,"On a warm day in early spring, #police monitored the situation in parks around #Germany. Some people gathered in gr… https://t.co/N8qiLnHDss",2020-03-29 06:47:44,1,0,Twitter Web App,140,1029725124445003776,BerlinSpectator,The Berlin Spectator,2018-08-15 13:42:55,This is Berlin.,259,53,"Berlin, Germany",1204,False,https://t.co/PduddfEtM5,,Yes
1244154254698385408,"@yardleyway This is corona period, no summer, so we good",2020-03-29 06:47:44,0,0,Twitter for iPhone,56,788027829501865984,loveybee113,Arike Ade 👑👑👑👑,2016-10-17 14:44:10,,597,375,"Texas, USA",3790,False,,,No
