id,text,user_id,user_screen_name,user_name
1305385093016371201,"COVID ""INDIA"" TODAY [Approx]:

Govt: BJP (NDA)
Leader: Narendra Modi

Total cases: 48L+
Highest daily cases: 94K+
D… https://t.co/XJKgwYbprQ",1272162522653585409,CongressmanAK,Aneesh 🇮🇳
1305385082966794245,@ManeezaPredicts Maam what about Corona in US ? Any predictions of ending it there in November,3131230508,ChughKitty,gkaur
1305385064520318976,@Captain__Corona @meleepikanair We already know Max ruins romances too,937907633612144640,thetreyceratops,The Treyceratops
1305385061735309312,"What a Masterstroke decision in  Students Welfare in COVID 19

@ashokgehlot51 sirji ... It's great that RSMSSB post… https://t.co/W9Ng1MDUs0",1077888407186165760,AcademicUPSC,Academic
1305385056324579328,"@Ashish72640640 @BizayShastriBJP @GoswamiArnaw @OfficeofUT @rautsanjay61 My dear, why not Dawood house then? Do you… https://t.co/9rLqWV1Aok",705485597717041152,MEU_TRUMPH,MEU TRUMP❎ _/
1305385017992835072,"Get oxygen from Ladhak , India has lost corona battle , no action was when it started and still no one wants to lis… https://t.co/1Cl1ztqqaj",1158330563859582976,GangaDh04120533,Ganga Dharan
1305385011143614464,"#PostponeACF
#RPSC_ACF_POSTPONE 

CM Sirji @ashokgehlot51 youth implores you ... The Statesman CM to help students… https://t.co/QQy2mpcS0K",1077888407186165760,AcademicUPSC,Academic
1305385007507288067,"I Need To Go To An HBCU Party Before I Get Too Old. So Corona. Please, Hear Me Out. Go Away Bro",3386877641,e_b_laaynee,Laaynee
1305385007498833920,"@garyvee I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the help… https://t.co/ZuGBHwBlaL",714575242438565889,Robert_James105,Robert James
1305384973663457282,Good morning @EduMinKenya corona was declared in march... Its 6 months since the children left schools. What progre… https://t.co/9vc09mXWkR,946329127,McCinde,Steve M 🇰🇪🎗️
1305384964045729792,"Social security must reach the People of all countries,devaluating the currencies against each other by creating ne… https://t.co/YkNfq6p9gv",2896312645,ShivacumarA,ShivacumarAnnamalai
1305384949994778624,Maharashtra is worst hit by Corona but what did your government do about it? Whoever criticise your government are… https://t.co/R8QdGjbmQm,519623407,RatnaniHitesh,હિતેશ રતનાણી
1305384945716785156,I’m still tryanna hit all star Indy fuck corona,3312809110,RAyers99,#FreeHoodRicch🖤
1305384943057612800,@MaiiSo_ Corona ruined so many things 😩,180062134,Afffy_,Affy💫
1305384942382313472,"@TheEconomist I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the… https://t.co/37GX0myeEx",714575242438565889,Robert_James105,Robert James
1305384920810795008,"@aajtak Khoob jamegi jab mil baitenge Be......... Do.

Corona Virus  No.1 And No 2.

New India 2020",775268535996145664,Ashnet786,Ash
1305384896097992710,@CMOMaharashtra Why there was a farmhouse party during Corona lockdown why these kind of activities are allowed,4441241780,ManishU13480793,Mannu
1305384895657791488,@Dimplesville I feel sorry for them now.. oshiima osha nika o corona so I decided against it 😩,1123579566956609537,Ndeshi_005,Mrs 005
1305384876787417089,"Agree with @supriya_sule 
At the same time, equal importance should be given for tension at Border and the dangerou… https://t.co/1WJPEVK5Ku",901301864347582465,Rijin2204,Rijin R
1305384827525324800,@joebaldacci66 @JNelsonRN @pdoubt @DWUhlfelderLaw He did. From Corona virus.,201605232,DodgerZack,Zack ⚾️ (33-14)
1305384823133884417,@sundarpichai First tell me corona is true . I feel like totally a drama . Just for global warming control this is… https://t.co/fp2a18No0I,899180483119939585,Kalkimithra3,Ramkumar
1305384803861225473,@nbstv And I've seen them celebrate too upon their success and wondered if Corona z really still in Country!,1261550482117603333,BrendaNalos,NalosB🇺🇬
1305384782633861121,@fran_michaelx 🤣🤣🤣🤣 I live my life on the edge x corona who ? X,1588716463,jessdrye_,jess
1305384778087256064,"Feminist's logic
Corona virus harms us, why should we put on mask?
Corona is a dog
Accidents hurt us, why should we… https://t.co/Ts6sk4Xy7J",1244136332206714881,AnasGhaffar5,Anas Ghaffar
1305384767811067905,Real tho on the real note CAN PEOPLE STOP FUCKING MAKING THE LOCKDOWN LONGER AND MAKING GUAM FUCKING UNSAFER BY YOU… https://t.co/LSSbBZoV3X,715373553235832833,shadow17skull,Rose 🌹
1305384752061521920,@ShivajiWarrior2 Pakistan is appreciated by WHO for its work on Corona. Pakistani people are not our enemies,1209310650226208773,NiranjaniShetty,niranjani shetty
1305384719643807744,"@AmitCitizenSane @one_by_two @RahulGandhi Thatpragya thakur is a law maker is lame. 
That Bengal BJP President is d… https://t.co/myxgNHjfeu",1018934770519171072,DharendraDr,Dr Adarsh Dharendra uk
1305384690791063554,Crossed 4000. #odisha #Corona https://t.co/JtWG2YbKLl,183302700,imalayamohanty,Dr. Malaya Mohanty 🇮🇳
1305384686626185216,great want to talk about how there's also a food shortage in america and china is suffering from a severe flood to… https://t.co/PjXbJ6SFrm,494388531,igotjks,yami
1305384649829609472,"@Assetee Gwe, people are just lousy and forced by ignorancy. One family friend  has died .Corona  is still real. In… https://t.co/yS4ESaHCyx",1241706530501734402,Diane1Peace,@Peace Diane 1
1305384604996493312,"ICMR shocker: India missed 80 corona cases for every one detected. 
Results of India's first nationwide study of co… https://t.co/DkzPKhwgOp",93869809,ArunKumar3165,Arun Kumar
1305384601163124736,"@WOrtsen @ladolcevitaone @thehill @realDonaldTrump the tweet was saying trump killed these people, I was asking how… https://t.co/N7NWFKuc91",788603813192237056,packedlead,Parker
1305384600156254214,"During this corona situation..

When bf is from different city.

16 yrs Nibbi : https://t.co/EDOQhIGZ9T",590023420,ShivaA_K,शिवा 🤠
1305384541222297601,Imagine being like this and then corona virus year came across 😭 https://t.co/BQCtos7Fdh,31002103,uzmafer,Mafer
1305384537724129280,"@jdhankhar1 @PahariPiyali @MamataOfficial But @DilipGhoshBJP has said that Corona is gone now
What's your opinion o… https://t.co/19N9ZFFnmF",1022727171654074368,AaditriSinha,Aaditri Sinha
1305384517503385601,"I am deeply saddened to hear the state president of the Bharatiya Janata Party, Mr. Samir Mohanty G, Corona Positiv… https://t.co/Evw4JGhyDJ",1210565968625188866,BabiBJPBls,Umakanta Mohapatra
1305384492622688257,Corona sucks,952689165111406592,gotpinkzy,🌷
1305384484036997122,@CMOMaharashtra @OfficeofUT Uddhav Thackeray in his speech was giving lots of advice on Corona how to protect famil… https://t.co/ZQXXLHUEz1,4441241780,ManishU13480793,Mannu
1305384478789918721,sir a bhi to dekhiye kitne active and confirmed cases ho gaye h and death kitni horaho h. corona covid 19 control k… https://t.co/XKGwh1AalC,1258689327288201216,drVeerendra16,Veerendra singh
1305384449517920256,@isro @narendramodi Why isro is responding... I think BJP also bought you along with courts. It's more dangerous than corona,1149357691023679489,Mohan17263685,Mohan
1305384423785934850,hey guys i have a bad cough and cold its not corona but i have too stay of 2 weeks ans my stupid bih ass mom wont l… https://t.co/1kvKAcDOI5,1049515343893401601,rzgrett,Regret
1305384419281244161,"@CDCEnvironment How do you idiots run the government???? JFC.   Wood smoke=10 microns,  corona virus &lt; 1.4 microns",1009485279432986629,j_shep72,J_Shep72
1305384415615266816,"NATIONAL MEDIA 🔥😎

In fear for life due to corona scare, the court dispenses justice via video conferencing and ord… https://t.co/3lomauEBz4",1177948243419791360,RamnadSfc,Ramanathapuram🦁SFC™
1305384384908926976,"Summer 2021:
Biden should be president
Corona should be somewhat under control to a point
Tik tok will be amazing… https://t.co/UXmhBvVtFx",2712570176,NashSwiftie,Kaylee| The 1💕
1305384377061433344,@Corona_HanOwO People?,1249452670764515328,ancientwand3r,Wander
1305384365292007424,@RanaAyyub Isse Corona theek kerwa le Fir..,1082166423915454464,mayankm94847123,All in One 🇮🇳
1305384354986840064,"During real estate crash, I lost every material thing I ever worked for! I was angry w/God because I was tithing &amp;… https://t.co/pTkOMK0HU8",1219633250110525440,Zensations2,LorieK
1305384354864984064,@vivekagnihotri She shud b arrested fr inciting violence &amp; fr purposely spreading corona by asking Delhiites to cro… https://t.co/2k7MAX2Vio,1291791934827061249,MudaliyarDr,Dr Manasi Mudaliyar
1305384337265823745,Corruption of Lok Sabha due to Corona https://t.co/tX89tWQuO9,1216824204013654016,news8_plus,News8Plus
1305384332404588545,@GreatWhyte23 Tell him the tooth fairy o tshwere ke Corona this year,1262342091591626752,RebaoneGS,Rebaone
1305384329158299648,"At a time when nhs has been practically closed down for months, withdrawal of most non Covid healthcare our gov tel… https://t.co/7fFAiUfHme",357753264,BellHappe,MEHope
1305384322145202177,"@priyankac19 Bad news
- #Uddhav_Failed_Maharashtra 
- #Corona #Maharashtra tops list
- #PalgharSadhuLynching 
-… https://t.co/tWNbdumHh8",1212977863319670784,Bharatfirst10,Penguin
1305384316906680321,corona virus has robbed me from spending valentines day with someone so instead i’m building a simp army on twitch,70082799,sueozevin,sue (ecesu)
1305384296337649665,"#India missed 80 #Corona cases for every one detected : #ICMR

By this estimate instead of the 46.6 lakh cases that… https://t.co/ArUColOgoQ",1035120216,manishbpl1,manishbpl
1305384290599886848,@Golden01577203 @sambitswaraj Isme galti logo ka bhi hain... Mere area mein toh roz bina mask ke ghumte rehte hain… https://t.co/7OCdAusc5B,3280713098,Suyash608,Suyash mahajan
1305384249302810624,@realDonaldTrump Looks like a cesspool of Corona to me.,2955667206,UA_Cattracks,Steve Johnson
1305384238540185600,"India's #COVID19 case tally crosses 48 lakh mark with a spike of 92,071 new cases &amp; 1,136 deaths reported in the la… https://t.co/d8qD4l6k61",2290026666,ARPITAARYA,ARPITA ARYA
1305384234245337088,@otherGermanGirl @itosettiMD_MBA There was Corona even before the summer holidays!  You remember?,40441228,ArminPh,🇪🇺 Armin Philipp 🇩🇪
1305384217946107904,@bisping Swim in the pool if open.  Chlorine kills corona,1017557632977006592,PeterBr31478822,Peter Braid
1305384213122748417,"Corona effect 
Remember this scene ... ... hope this would not repeat with us 🤐🤐🤐

#mondaythoughts #Corona #COVID19 https://t.co/lB4PXF4a8N",1052446510896439296,follow_sai,Hyderabadi $@!
1305384187155808259,https://t.co/dISTS9F4nM Damage of Typhoon 'HAISHEN' in (the den of criminal and Murder and abuse offenders) South k… https://t.co/vSQ2K7VtJi,248141685,commandofJESUS,Jung Yon Yi
1305384158747750402,@EconomicTimes @rautsanjay61 Uddhav Thackeray in his speech was giving lots of advice on Corona how to protect fami… https://t.co/3GTlfrH3HS,4441241780,ManishU13480793,Mannu
1305384153119100930,"@Swamy39  Hon'ble Sir, 

I most humbly attach h/t my 4 pages twitter message resting on fearful corona position in… https://t.co/N2Tm8QU083",2285747150,rltajnetajne,RAVIKANT TAJNE
1305384130545364994,@gioIogy speed recovery so corona doesn’t affect him👍🏼,1250568310158241792,mrymsenpai,𝒎 ♚
1305384114372124673,LEE MINHO IS A VOCALIST LEE MINHO IS A DANCER IF LEE MINHO DOES NOT HAVE LINES AND SCREENTIME I WILL FLY TO KOREA A… https://t.co/jolZqKp8PN,1271822257497800704,coffeelino,Ris ❄️ | IN生 Pacemaker📌 HANDAY💖
1305384094407122946,"Y'all, I have enough of things that start with corona potentially ending us. https://t.co/UyGMXqLb5z",1112201081398784000,DocGerrySexy,Napoleon Dolomite
1305384059741372417,@J_Kikwai This novel Corona has a significant role in helping the church to understand time that she's sitting on the verge of eternity,1509888979,ObuongEvans,EVANS
1305384041844219905,@Ultrafnm @_FAiiNT @xViperzzME exactly not every sickness is corona,1253222722412384257,IbRaFN2,IbRa
1305384030943223808,"@realDonaldTrump If I volunteer, will I be able to come to the US?
I'm corona negative by the way.
#MakeAmericaGreatAgain",827583496319287297,youngsam_my,uncle Sam
1305384029278146560,Sup I was just wondering does anyone take corona seriously https://t.co/R1KFJMHrqP,1305098802743910401,Leyla_miyoko,Leyla
1305384013482213378,Then there was my plan to give you experience as opposed to materials things that rot and fade. But then this coron… https://t.co/BVrEi38INP,1305364417043857408,CassyTheCocktus,Ruben Jhon B. Lalim
1305383990858219520,"❤ Let us know below of company that was hit hard by corona crises, like chain of restaurants, hotels, clubs, travel… https://t.co/nVzVefglPn",2423682330,MarcDeMesel,Marc De Mesel
1305383981030895618,Use promode Corona +ve to get 100% off on social life,1149189252124741632,TusharA53418725,Tushar Ahuja
1305383961405734913,"@RahulGandhi Sir, situation in India very bad. People are dieing in Corona as well as lack of food. People loosing… https://t.co/iqFMc6G5nw",239397535,janashubhendu,Shubhendu Jana
1305383886260592641,@Tra777 @kurt_michaels @brat2381 California? And what has Trump done about Corona? Nothing. His actions have killed… https://t.co/iTNjwdjXWA,949095051551940609,robbielaughs,The Almost Famous Robbie Brooks
1305383868514660352,"my dad texted me ""did you get the news about corona at school?"" and now he's not replying to me WTF KINDA NEWS BRO I DIDNT GET SHIT",3300624147,DAENGKOOK,⁷
1305383865134055424,"@badguy974 @Toboinetsu @Puertorock77_ @jronald And unless they fuck up (more) royally, you'll see when the game com… https://t.co/JcphoYKrNP",1233130571322339332,ItsDann37703016,ItsDanny
1305383846540705797,@jonfavs Not as long as Trump keeps holding corona rallies.,1923840770,Death42042,The420Gamer
1305383819349024769,im back from the corona test😼😼,1234823701796970496,cwnsupremacist,em ⚢ #1 txj apologist
1305383807340617729,"I was corona virus but you were bunty 
                     ~dohte jao dohte jao 
#FirstTweet #Mondayblues https://t.co/YgIEPIfrSy",1305377723871686659,PrachiK50127222,Prachi Khetawat
1305383775422029824,@Sadiya_farouq This ministry has failed Nigerians and needs to be scrapped completely... From the way N-power batch… https://t.co/39yyQP6PpA,1221232759001223168,RealJessey_1,Real Jessey
1305383756727943169,"Andhbhakto ko avi v lg rha hoga hindu khatre me h , bhai sirf hindu khatre me ni h poora hindustaan khatre me h..
C… https://t.co/a0ruBcOCYA",1262388969930661890,Grv_Gaurav__,G@ùरव सिंG!-!
1305383752525254656,@NamoApp @PMOIndia Sharad Pawar camping in Pune to take stock of unabated spread of corona.Complement him.All other… https://t.co/mqX1S9ySCw,2471391655,inderspal,Inder Pal
1305383751485014026,"@ritviccc No Bruuu rapes don't suit about your narrative

I don't found any reason that one arrest should give impo… https://t.co/MtHETfa8oK",1084889111750574080,Sudarshana1000,KD💿 ⚔️🏹
1305383643100127232,"@Jezebel ""Corona? Almost 200 000 dead? Whatever. I'm more important!""",168247397,andreaskihlgren,Andreas Kihlgren
1305383627274944512,@DonDavies Are people ready to get real about what big pharma is doing? We're not even talking yet about the true o… https://t.co/zGIquyInNz,275319208,Michael_Hey,Michael
1305383626398404608,@knews_cy @CyprusToday Corona what a load of rubbish,1676495899,jaybbennett,james bennnett
1305383616877395969,"195 new corona virus cases in #Sundargarh, Odisha
Total Cases in district 5728",1247152787843977218,covid_counter,CovidCounter
1305383596631486465,"@daniellevitt22 @DaFeid Lastly, we now have a gold standard in order to compare NPIs in this corona fck up. And luc… https://t.co/wXxaBw1BHz",1248756046325329920,Dr_Schelm,Dr. Flatliner
1305383594521759744,"130 new corona virus cases in #Sambalpur, Odisha
Total Cases in district 4117",1247152787843977218,covid_counter,CovidCounter
1305383577744338945,The data points out that India is not really fighting corona much anymore.... #StayHomeStaySafe https://t.co/vFRENtsQDr,17713918,entish2,rainbow_warrior (Dee) @🏡 sarcastic Vulcan salute
1305383575437545472,some dude on the bus has his school bag written with virus below the corona brand 😭😭😭😭 https://t.co/63CAKQJQrE,3175540633,esteryilin,yl
1305383572333834240,"310 new corona virus cases in #Puri, Odisha
Total Cases in district 6597
https://t.co/q4mY3BDKOr",1247152787843977218,covid_counter,CovidCounter
1305383556701618178,@MAKSiddiqui007 A long meeting with shabaz sharif...At last Corona have created....🤣,550832798,MAZHARAIRFRANCE,MAZHAR
1305383550280241152,"116 new corona virus cases in #Nuapada, Odisha
Total Cases in district 1611",1247152787843977218,covid_counter,CovidCounter
1305383532689121280,@kharis_mariano I’m down 👀 but like summer 2021 cos corona lmao,59027130,jizzzyy,Jizzy
1305383528084000768,"98 new corona virus cases in #Nabarangapur, Odisha
Total Cases in district 2226",1247152787843977218,covid_counter,CovidCounter
1305383527890841601,Correction: 4198 new #Covid19 positive cases detected in #Odisha in past 24 hours taking the total number of Corona… https://t.co/sU1JAcfpWT,952069117531471872,theargus_in,Argus News
1305383505900306432,"758 new corona virus cases in #Khordha, Odisha
Total Cases in district 26754
https://t.co/q4mY3BDKOr",1247152787843977218,covid_counter,CovidCounter
1305383503740059648,@republic Hope and  Pray in every Marathi House in Mumbai  which include me will get 10Kg Modak from Party as peace… https://t.co/uKIExfGKdD,4265253916,CDhuru,R C Dhuru
1305383500971941888,Corona Covid 19 Military Grade Anti Air Dust and Smoke Pollution Mask with Adjustable Straps https://t.co/DUSJ0kUmK4,1076044678116638720,alaa_express,AlaaExpress
1305383492990033920,@RavindraSalian @KanganaOffical we will open up everything but after that we will send all corona patients to your… https://t.co/kmqcrwOfRN,1295387061772378112,SenaKiller,SoftPenguinKiller
1305383491505393664,"2216794 people recovered from Corona today. Total Corona virus recoveries: 20713507 
 
 Source: WHO Situation Repor… https://t.co/FICPDpA49w",1372805012,CoronaRecovery,Daily Corona Recoveries
1305383489257254913,"@GOPChairwoman Fact check: 190 Americans are dead because Trump failed to take the virus seriously. Nobody, but nob… https://t.co/Lhm2USVzDU",3060813456,Truelefty56,David Bergin
1305383485738110982,@aajtak Ha ha no testing no corona.. thats how Pak is controlling.. rest people may recover of its own and 1-3% mor… https://t.co/H3IF9c5nWO,1213148557449949184,PawanVe38906908,Pawan Verma
1305383483624259586,"143 new corona virus cases in #Kendrapara, Odisha
Total Cases in district 3234",1247152787843977218,covid_counter,CovidCounter
1305383479551471617,"@cupxt @IconicRosey_ No
New zealand where there arent any active Corona cases",1293015390696558592,morn1ng_st4r,Lucifer Morningstar
1305383470076624897,"@onlyIsheeta @ShashiTharoor I call them “Corona taavej.”

Some fraud protects which is supposed to protect you from… https://t.co/0ExoApceCd",141906925,HardeepAsrani,Hardeep Asrani
1305383465672531968,"Dear @narendramodi @PMOIndia @MoHFW_INDIA @drharshvardhan @BJP4India @Republic_Bharat @ANI 
My father report is Cor… https://t.co/Z6B7rl0Dbf",527870351,GuptaRahul413,Shubham gupta🇮🇳
1305383461545443329,"93 new corona virus cases in #Kalahandi, Odisha
Total Cases in district 2070",1247152787843977218,covid_counter,CovidCounter
1305383439546200064,V_R_S *only I and U can break the chain* #corona,1232911016,schaeshak,Shaa 💞
1305383439395418112,"95 new corona virus cases in #Jharsuguda, Odisha
Total Cases in district 2603",1247152787843977218,covid_counter,CovidCounter
1305383417207500800,"156 new corona virus cases in #Jajpur, Odisha
Total Cases in district 5890",1247152787843977218,covid_counter,CovidCounter
1305383395044855808,"97 new corona virus cases in #Jagatsinghpur, Odisha
Total Cases in district 3093",1247152787843977218,covid_counter,CovidCounter
1305383377885949952,"@KagutaMuseveni Is there Corona Virus in Tanzania,mr president Tell is??
Otherwise Happy birthday to you our hero,m… https://t.co/6gkpgm44VG",1243182224645795848,ConradNelly2,BOP daddy UG.
1305383375960768514,"Your Work is Pending due to Corona?
OR
You are currently looking for Work?
JOIN
Best Freelancing Platform… https://t.co/RzMIHWt6nr",2609584861,MDTechStudio,MDTechStudio
1305383372873756672,"367 new corona virus cases in #Cuttack, Odisha
Total Cases in district 13382
https://t.co/q4mY3BDKOr",1247152787843977218,covid_counter,CovidCounter
1305383366548533248,no but when corona ends im taking an exam to go for some time to korea https://t.co/XUIssD7krO,1272590699242885120,ktscvlt,joy
1305383363985969152,"@xkatycatsarah Yea. It’s sad. Kobe Bryant passed away, last month, Chadwick passed away, this Corona shit, and prot… https://t.co/ashu9lUAw1",377732703,DhavalPatel71,𝗗𝗵𝗮𝘃𝗮𝗹 𝗣𝗮𝘁𝗲𝗹
1305383350467731456,"130 new corona virus cases in #Balasore, Odisha
Total Cases in district 5304",1247152787843977218,covid_counter,CovidCounter
1305383347640610817,"India stands second in #Corona 
In last 60 days, new cases graph show continuous increase in count. https://t.co/ct9d1Kk2j5",766616293029969920,chaudharianuja,Anuja
1305383344914542592,@xBraveLou Jobless delusional unstan L mind your business and respect him or find a job for real corona isn’t an excuse to be THIS JOBLESS,1256655342307610626,stevieseyes1,emma
1305383339210223616,"@grumpykatoni We have two groups.students from group A have to attend the classes on mon,wed,fri and group b have t… https://t.co/47CY1TKpQO",1275628531779764224,zainayousaf,Zaina⁷🕊
1305383336861368321,@sudeesh ok so first of all due to corona negative gst and we are not only one. second improper gst because states… https://t.co/gFZNpo53t4,1217155125505974272,INDpotetopotato,indian poteto_potato
1305383328275746819,"197 new corona virus cases in #Balangir, Odisha
Total Cases in district 3066",1247152787843977218,covid_counter,CovidCounter
1305383316359700481,"Why is no one talking about how we can’t even call out sick anymore without needing a negative corona test to return to work, I’m upset",2542158696,megwiggz,megan
1305383307337703425,"@Dungavee I know this all is non of my business but his timing is absolutely wrong..

Getting sick nge Corona, bein… https://t.co/qk9Rv5RRbt",1149272508727795712,AsandeNkambule,Asa 🇸🇿
1305383306079408128,"108 new corona virus cases in #Angul, Odisha
Total Cases in district 2010",1247152787843977218,covid_counter,CovidCounter
1305383301100630016,"Class Attendance after rainy day.

#LokSabha #ParliamentSession #Corona #COVID19 https://t.co/U8gDZlQEx1",567371562,MMMPAWAN,Pawan Singh
1305383283564347392,"Corona vaccine should be tested on government officials,if they survive then the vaccine is safe but if they die,then the country is safe.",1247472338251251717,underatedkembwa,KҽɱႦɯα Nαƚισɳ🌴
1305383276505300992,"#Covid patients are being discharged without two negative #corona tests (higher recovery rate), they have symptoms… https://t.co/uiMAFH5vI4",3146333170,patelbhavish1,Bhavish
1305383268603146240,"@niostwit 
My result related COMPLAINT has not been solved yet. Its been 3 month running to the office, submitting… https://t.co/N1WR8XZ5ri",1277836785133842432,VishwasSengar,Vishwas Sengar
1305383244347486208,"3 women among 8 more die of Corona in Jammu, one in Ladakh https://t.co/3ZJAtnVoek https://t.co/A6mFhl8gaC",1216988949169594368,JKUTNEWS1,JKUT NEWS
1305383240392466433,@_FAiiNT @xViperzzME My whole fam was sick and it was fine we didn’t even have corona flu is common asf,906522163905253376,Ultrafnm,ultra
1305383223413809152,Corona is overrated 🙄,738586916853940226,NPrinceAaryan03,PRINCE AARYAN
1305383210642272256,Erster Corona Fall an der Schule yeay. Shit...,1168189471742935041,JewelNacht,Jewel⚡
1305383190677184513,"@DesiKafka @annasui31 @TheDeshBhakt True.
Indians hav nt learnt to b citizens yet.
They r used to of slavery. 1st B… https://t.co/qOabhwbg4i",3312264520,amber7057,Amber
1305383170133626881,"#BBCBreakfast @mrdanwalker 

3 people died of Corona yesterday....

stop the relentless doom and gloom! https://t.co/pGMzAe5oyz",1016651346651512832,MeganWi90287242,Megan Wills
1305383158515462144,This girl I haven’t seen or spoken to in 6 months just called me a disgusting person for getting corona because her… https://t.co/3beFu9E3tp,48450605,carlygrifffin,Carl
1305383128022867968,@ADORE1DIRECTI0N It's rumored that Louis and Harry were at the LAX Airport together and The Late Late Show is in LA… https://t.co/t5li0kALkN,1291190541447827458,Sophia09145616,FOURTEEN DAYS 'TILL SEPT 28TH| DR PHIL BICH
1305383119478956035,"LOL get the fuck away, like she has the corona https://t.co/eFcc0nYPTo",531349379,jilliannicoleww,Jillian Parker
1305383088327983104,@chetthegreat1 @sophieGkleid @AriannaMbunwe @alexmseymour @MLevitt_NP2013 Great article for you corona bro!,1303754245850632192,OsbornNewman,newman Osborn
1305383086033494018,"Youths !!! Make it loud and clear, we want Corona free nation, jobs, national security, infrastructure, democracy,… https://t.co/yBnnQpy43I",3976246224,gopi_congress,Gopi Palaniappan கோபி பழனியப்பன்
1305383084963950592,The places we could've been... Goddamn corona,3292801513,jikocolita,Jiko Colita
1305383069294014465,@abdurzubairr @SuneetThakur10 @ANI Corona reached every corner of the world even in small Islands. Who knows even w… https://t.co/OxqFDDzr1x,4579427380,TohmeKyakaru,Mau senpai🗨️
1305383064076460032,Corona gon ruin my favorite holiday 😢,1259370393942532100,iamnikosupreme,good pussy. good vibes.
1305383042815528961,@AdelaineMorin So true! Thanks corona 🙈,2769631450,becca__xoxo_,Rebecca
1305383040462577664,Nvidia's Arm deal sparks quick backlash in chip industry#latest_update_corona_virus#arm #backlash #chip #deal… https://t.co/sUzgkvdlBM,20780650,biedexmarkets,Biedex Markets
1305383020850012160,"We have been lied too corona virus is not as bad as they make it to be , why they not reporting people die from can… https://t.co/VtCJwRMUUi",2802959441,76d2b9cf3daa42c,Alonzo Martinez
1305383019574964226,@leadlagreport mostly hedged since march with small portion of corona proof stocks (which actually is also hedging 🤭),1975632818,Diiewam,Dieter !
1305383016974352384,"@MantralayaRoom 
What is procedures to see vacant icu bed for corona patients.",922403970672234496,Skkiqbal,Shaikh iqbal
1305382999811403779,i miss life before corona,3178408907,livinforkirklin,02/01/2019💔
1305382995847720960,"@maha_governor His Excellency, I most humbly attach h/t my 4 pages twitter message resting on fearful corona positi… https://t.co/8mIjxghb5P",2285747150,rltajnetajne,RAVIKANT TAJNE
1305382972959281154,Corona world ! https://t.co/EJAbf4tWQL,29323601,Stirtha,Tirtha Koirala
1305382959512530946,@yoonsdildo There are hundreds of corona cases here but tehy din't care at all,1287794216286982150,InnerchildAiman,Aiman♡♡
1305382942441705474,@TheReallZidane Lord bendtner has more Premier League goals than Messi,245529685,corona_bye_rus,Lord_Bendtner
1305382924229853184,@Tra777 @kurt_michaels @brat2381 I'm questioning if you're even real. I'm moving to Western Australia where they've… https://t.co/SiTraeaWgk,949095051551940609,robbielaughs,The Almost Famous Robbie Brooks
1305382919075033089,*Me checking Corona cases every morning* https://t.co/ytBv14nQrD,1261008822933483520,Shashir117,boywithtweets
1305382910875316229,500.000 ppl die in a car addicent in usa alone every year.. there die 25 ppl every day in denmark and we are 5 mill… https://t.co/taEYxcEzpv,1240275886676553729,MizzDino7,Micky!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1305382903090642945,"@LiveCleoPatra Its called ""Cóctel Campechano"" or Seafood Cocktail...It is basically cooked shrimp and octopus but t… https://t.co/RtbTGcVTi2",844645358261092352,Grisaceo69,Grigiastro
1305382876460933121,@Zee_rajasthan I have exam from 20 to 27 sep ACF. I have ppd a lot for this exam but due to corona and university e… https://t.co/1uONttojTd,1305371894133059584,amit57724272,amit
1305382859922747392,@RahulGandhi People like @RahulGandhi can only criticise cz they can't see when corona started in India and the way… https://t.co/cz4uZRR3Wx,2394418171,Chetan_gaur18,C G
1305382859507728384,@DailyCaller and when you lie about corona seriousness and thousands die-- you should go to jail.,196259262,Spirasol,Dennis DuBois
1305382859012624384,@xXPride_MoonXx But like--- trying to explain how virtual corona worked got so awkward XD,1288321197206200323,xSleepyflower,ღ ᔕ Flower ᔕ ღ
1305382853983653889,@DrAsh_Mahendra Aur nahi gloves mask provide kiya.. im having symptoms of corona,1276751148058390528,PragatiMeshra12,Pragati Meshram
1305382836141203457,"Questions on Corona Virus.
https://t.co/FGvBJgpyKt",529272947,OtotoHaron,Haron Ototo
1305382805094965248,"@KanganaTeam Omg the baby😭 god bless him, he’s with the corona virus itself....",1076957444146905088,SHAHODx,shahd
1305382799260569601,"@iamprasadtech #BoycottChineseProducts don't fall in their trap guys
It's all promotions
Say no to china products… https://t.co/FvxACF2p5J",878349692,Gnanesh62076382,Gnaneshwar 
1305382786946146305,Miss going to Costco and getting the samples .... thanks corona,2797167590,rickyrenteria11,Ricky Renteria
1305382784324706304,@chudscns yeah it's kind of a mess.. is corona bad where u live?,1287979185034559489,gremIinstan,𝐜𝐚𝐲𝐝𝐞𝐧𝐜𝐞 𝐥𝐮𝐯𝐬 𝐲𝐨𝐮 🎭 | lou's day!!
1305382779518095360,Be like Magufuli 😂even Corona fears him 😂😂,960043192333864960,MMelyxha,Melyxha King👑🇷🇼🇺🇬
1305382760736055297,@ToddTheOdd @joshuaamorriss I wish Bernie's inevitability was a bit more like corona smh,792854592136548352,BenAybar,Ben Aybar
