id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?
1251041574311559168,@BasilioCC @OWattanga @LydiahKinyanju4 @harun_muya @milliciachris @WaNduta8 @Dambuz7 @HakiNgo @Pmwanyosh @waluwande… https://t.co/3foAKuvOw8,2020-04-17 06:55:29,0,0,Twitter for Android,140,228661378,chothep,Joe,2010-12-20 09:58:18,Free spirited and outgoing with a passion in matters development,2870,801,"Nairobi, Kenya",15839,False,,,No
1251041569400131586,"Yea, I’m definitely tired of this corona shit now",2020-04-17 06:55:28,0,0,Twitter for iPhone,49,56839542,ChrisSoDope,Chris B.,2009-07-14 22:33:58,Howard U ~ KKΨ ~ Army,1020,1096,NC-DC-TX,27084,False,,,No
1251041568351494145,Believe in corona like it's a religion these people are really unwise and they keep increasing stupidity level ever… https://t.co/cCWxVG6Cb3,2020-04-17 06:55:27,0,0,Twitter Web App,140,1240386120887734272,jasgeekythe5th,Goodness and Mercy,2020-03-18 21:14:59,"For the 5th time jack please leave me alone.
we die here sha",39,43,,800,False,https://t.co/mAK5nniITa,,Yes
1251041567642488832,"@ImtiazMadmood Pizza gives corona, lassi cures it. Balanced diet",2020-04-17 06:55:27,0,0,Twitter Web App,64,41806503,SavinBlr,SavinBlr,2009-05-22 13:00:05,Use the social networks in a responsible way,6,52,,748,False,,,No
1251041566854189057,I’m counting my new baby birthday. It coming very soon. Me and my wife Absolutely very happy.We are wait the that a… https://t.co/Nd2sVapQv9,2020-04-17 06:55:27,0,0,Twitter for iPhone,140,1225161627311509504,BishalZawa,Bishal Zawa,2020-02-05 20:58:04,,4,29,,12,False,,,No
1251041566313140225,I MISS MY GRANDMAAAAA 😭 DAMN IT CORONA https://t.co/M7gRDq3OBf,2020-04-17 06:55:27,0,0,Twitter for iPhone,62,4510719441,amyyjo11,amy gibby🌌,2015-12-17 05:56:12,♌️ sticks and stones may break my bones but kelso nailed your sister. austin💘,242,238,SFC ,4296,False,https://t.co/AXwnhKtEfd,,Yes
1251041560264871936,Corona what you have done to my beautiful Junmah 🥺🥺,2020-04-17 06:55:25,0,0,Twitter for iPhone,51,3220038252,JoseTheJudas,Mustafa,2015-05-19 07:13:25,Soldier of the Mourinho's Red Army.,2719,892,Pakistan,127020,False,https://t.co/xz5jYajTms,,Yes
1251041553545482251,Migrant labourers are major concern for our remaining population. Any human migration will defeat fight against cor… https://t.co/kW7yvNBO5a,2020-04-17 06:55:24,0,0,Twitter Web App,140,424765336,manismortal777,Jay Hind,2011-11-30 04:36:50,,11,9,India,390,False,,,No
1251041549779177472,Miss that gig guide theme from @Pearl_Shongwe on Friday on the show 🤦🏼‍♂️🤦🏼‍♂️😭😭damn you Corona @moflavadj @owenhannie #MorningFlava,2020-04-17 06:55:23,0,0,Twitter for iPhone,132,722998000071618560,thabiso_lodi,Thabiso Lodi,2016-04-21 03:58:50,Work hard to achieve your dreams. Loyal Follow of @DJFreshSA |Music Lover | Deep House Head | Father | Forever Happy | IG Thabiso Wolverine Lodi,487,903,"Pretoria, South Africa",3897,False,,,No
1251041548910780416,how i miss my life without you corona,2020-04-17 06:55:23,0,0,Twitter for Android,37,1224730264560996352,tipsitalk,Pablo,2020-02-04 16:24:00,Kartel indomie,256,355,,2909,False,,,No
1251041545941213186,Corona feast: Thanjavur youth arrested for violating social distancing during lockdown. - https://t.co/EnyY2pe6WD… https://t.co/tqvA55vhCW,2020-04-17 06:55:22,0,0,Twitter Web Client,138,42896611,galattadotcom,galattadotcom,2009-05-27 14:46:57,"Serving up authentic, fresh & #Galatta news about Movies, Celebrities, social happenings & lots more. Website link - https://t.co/7vy92zJErV For Queries Contact 7338992111",195187,1253,"Chennai, India",136671,False,https://t.co/v4brdWseBH,,Yes
1251041544309805056,The worldometer gives far greater detailed statistics concerning the current pandemic but even it does not give a s… https://t.co/XfuAm0qP6T,2020-04-17 06:55:22,0,0,Twitter Web App,140,2936983709,1puntim,"Tim Stoakes education implies intelligence, WRONG",2014-12-22 14:13:07,,54,49,,3265,False,,,No
1251041543760171008,@ZeeNews @realDonaldTrump @POTUS He is not sure whether his de-growing businesses would get corona relief package f… https://t.co/s2fEvLbFFT,2020-04-17 06:55:21,0,0,Twitter Web App,140,1250094092341506053,Deep27Sethi,Deep27,2020-04-14 16:10:49,Self Learning,0,5,,16,False,,,No
1251041538123186176,@AJEnglish I think there's alot China isn't telling the world regarding this corona issue. There may be need to app… https://t.co/jW1t9JBYCL,2020-04-17 06:55:20,0,0,Twitter for Android,140,1153564849798037504,aminuhs,Hamza,2019-07-23 07:17:47,Easy going person who doesn't like rainin wayo,4,79,,128,False,,,No
